"Date","Year","Quarter","FY","QFY","Month","EXP_SEC","EXP_RAW","EXP_AGR","EXP_EDU","EXP_HEA","EXP_WAE","EXP_JLO","EXP_ACC","EXP_EAM","EXP_TTI","EXP_LHUD","EXP_SD","EXP_ICT","EXP_PSM","EXP_PAD","EXP_PARL","EXP_STD","EXP_TOU","EXP_LGOV","EXP_I","EXP_I_DOM","EXP_I_EXT","EXP_CEN_TOT","EXP_LGP_TOT","EXP_I_TOT","EXP"
2014-05-01,2014,"Q2","2013/14","Q4","May",140.680973334691,115.922374034496,16.955690824,105.640554418222,49.0026808640762,46.592309051249,134.519644222,50.6975946009593,42.8693719497873,4.68306373,3.74011285435934,1.981979079,1.463289201,78.718958171239,24.6077324470613,20.603326772,,,,89.8666151037293,83.7743062244287,6.09230887930052,738.920488909057,100.059166645083,89.8666151037293,928.84627065787
2014-06-01,2014,"Q2","2013/14","Q4","June",148.94832882,82.7234238475905,64.5024275126427,121.478304809268,115.814554912808,35.8305088484159,204.65799271,68.3713109399286,35.6847064030776,4.793048616,2.139111164,3.594152891,1.341713348,131.22434715614,33.9360860800613,28.785029224,,,,86.4957214293503,78.2093575021278,8.28636392722253,981.353883595849,102.471163687083,86.4957214293503,1170.32076871228
2014-07-01,2014,"Q3","2014/15","Q1","July",46.4137060478511,298.931295410466,9.60679910738339,227.528960816278,80.5252902295847,42.2995257603326,51.5035783581724,108.550941462646,91.4712442766776,4.68286982837146,6.08553304250144,4.33696421,1.626866576,99.8404485528546,48.9895436776667,24.567052343,,,,93.3443372779464,85.4370301195926,7.90730715835381,865.057021551786,281.903598148,93.3443372779464,1240.32402897773
2014-08-01,2014,"Q3","2014/15","Q1","August",96.440453551,244.197217078481,32.6915921144333,131.406695049259,49.6987316952481,35.0179907950132,74.1932384824097,86.4205657928178,34.1752334469807,5.109784007,2.588313583,1.915897598,1.289330608,70.9716100363404,36.9089055546667,16.749593821,,,,86.4399422432675,79.6761422700973,6.7637999731702,807.513228328651,112.263070885,86.4399422432675,1006.21624145692
2014-09-01,2014,"Q3","2014/15","Q1","September",128.656141485542,33.8588884625752,52.7619714426721,85.6256572610149,55.9739425628393,23.8325805304635,54.1968876162171,37.5683705652602,49.4593195687645,2.893858871,1.143743925,9.693080731,0.600607141,94.6656234233709,18.0919829776667,19.597731419,,,,99.1624152565966,85.2489062263025,13.9135090302941,523.849102272387,144.845139711,99.1624152565966,767.856657239983
2014-10-01,2014,"Q4","2014/15","Q2","October",80.1826816486491,136.634134534386,15.0594795876399,231.099099760891,74.8937033693908,70.3941213848078,47.4362224258279,75.6666129838198,44.3438192378843,4.228898687,4.929013499,4.986737187,1.488199215,101.648557727748,70.758621223,33.313284303,,,,111.594203492382,90.2078917653962,21.3863117269856,720.162470002045,276.900716773,111.594203492382,1108.65739026743
2014-11-01,2014,"Q4","2014/15","Q2","November",119.257377423733,207.363338507538,17.5516092661445,107.907329889207,82.8110953760834,19.5303684165435,76.609024077,44.0259063337587,14.3288954229252,6.787037665,5.359120818,10.362573251,1.048160354,90.2653772066853,32.542103691,26.524551056,,,,93.7345503874691,83.441656930567,10.2928934569021,750.106907137619,112.166961617,93.7345503874691,956.008419142088
2014-12-01,2014,"Q4","2014/15","Q2","December",105.260776916755,231.237076467505,31.1693755939865,102.083677729615,50.2259432937246,96.0445586496046,60.5332183652996,63.715801883804,41.1842690122747,5.393506066,3.17379147155913,1.823980074,2.112252293,90.6015955743762,32.597939401,19.448359248,,,,93.5181968202996,84.3519696887691,9.16622713153047,820.070964229504,116.535157811,93.5181968202996,1030.1243188608
2015-01-01,2015,"Q1","2014/15","Q3","January",135.1530645643,140.177520157249,25.8077916114612,238.530903179917,108.943943942235,39.3190702205038,73.4474293676137,68.4594018405755,46.6491096059186,3.374272084,1.307805083,4.199257186,1.060585182,103.379888209717,66.8046426486667,25.521332432,,,,103.383992295545,93.7367250762551,9.64726721929005,773.194785960158,308.941231355,103.383992295545,1185.5200096107
2015-02-01,2015,"Q1","2014/15","Q3","February",51.274989109,177.577599190604,64.5720564032799,107.378565719392,89.5188396715428,14.2411080886916,101.437438138,46.108207807634,27.9310488424309,5.981601487,2.461358851,2.184649848,2.246831109,68.2088187844358,27.4252883856667,30.748548303,,,,96.1842307463401,88.740814097523,7.44341664881715,716.868726822677,102.428222916,96.1842307463401,915.481180485017
2015-03-01,2015,"Q1","2014/15","Q3","March",69.8789526993,113.183856459775,21.2158194497491,116.717612915,44.9243305785927,24.0585965022338,60.914396642,51.0969506655824,28.8797019418218,5.3742291955181,2.0400914587,7.664443635,0.77214612,91.7738533117568,19.9222854576667,22.843832923,,,,106.452120568192,92.5484320959481,13.9036884722438,552.762957001697,128.498142954,106.452120568192,787.713220523889
2015-04-01,2015,"Q2","2014/15","Q4","April",178.776631818646,136.174268778789,20.7321216721685,187.421690378722,121.376206051432,35.7883352962286,76.780368825,68.488305609378,15.7528053859405,6.176181795,64.2396685885597,3.696756014,0.776836152,101.189103899657,80.7251698676667,23.149926896,,,,121.868401995756,102.806551955032,19.061850040724,851.898631418188,269.345745611,121.868401995756,1243.11277902494
2015-05-01,2015,"Q2","2014/15","Q4","May",101.450570004,249.099215528504,27.3853315548432,109.928967897034,61.5070573180586,36.948892757941,109.206146056,58.2973427256401,31.807741475547,12.967259942,1.827774135,17.186215956,1.064312871,80.778830259359,35.9010616286667,28.386178159,,,,102.176806730484,95.1527772440071,7.02402948647691,844.211509981593,119.531388287,102.176806730484,1065.91970499908
2015-06-01,2015,"Q2","2014/15","Q4","June",162.3785740142,324.281780575388,93.44337805649,160.302234174452,51.1397940170892,40.0292727240965,95.996039946,81.6630210346899,18.516176006874,6.021497959,22.3651775681,6.211937744,1.823938038,135.188780639963,98.2194319186667,49.926055033,,,,105.092102367026,95.4947064705593,9.59739589646688,1190.72693256701,157.005156883,105.092102367026,1452.82419181704
2015-07-01,2015,"Q3","2015/16","Q1","July",105.929168735921,184.933387791458,7.8853274646659,166.654932877631,131.156204092953,68.5338266425243,57.877207349,72.9978252278676,20.0377123109415,5.04646609407862,8.260159283,12.445516533,1.066272049,123.694508283254,63.9342271593763,58.37261662,,,,142.405851373147,129.78649651,12.6193548631465,849.557341790172,239.2680167245,142.405851373147,1231.23120988782
2015-08-01,2015,"Q3","2015/16","Q1","August",155.751813934951,199.939488670001,25.424559372856,112.869040166678,59.534696738384,36.1931869983979,82.231947997,42.501716181702,70.9999172601695,11.000591211,3.40809639,4.737559282,1.436243832,48.8270000511911,55.0005808963763,22.106702116,,,,91.3777899877348,83.064254348,8.31353563973477,804.834733874707,127.092077224,91.3777899877348,1023.30460108644
2015-09-01,2015,"Q3","2015/16","Q1","September",95.9802239249048,83.2541869070057,30.9865989296017,192.444246619172,73.7834718204687,18.4162201024322,64.5786489762937,44.5384929968289,9.4711976182097,3.96994472,73.2598180570451,2.13704484,13.744392287574,39.3899636698806,72.5513675783763,20.378534216,,,,155.610714451675,125.369699334,30.2410151176746,658.939502188794,179.944851075,155.610714451675,994.495067715469
2015-10-01,2015,"Q4","2015/16","Q2","October",202.524111634783,283.946962950385,18.7309347908365,172.376950084642,98.6525480802001,61.3681141609733,82.606592495,83.2997752212739,34.7752829991314,4.629436556,2.379330017,4.13627238649124,1.023462401,219.193134449451,98.5296292223763,42.372922694,,,,90.3002781917664,80.135009007,10.1652691847664,1168.81938256439,241.726077579151,90.3002781917664,1500.84573833531
2015-11-01,2015,"Q4","2015/16","Q2","November",67.304087826,146.981036585842,44.6388331191257,142.871568813638,84.7287632089607,101.521418815934,144.017711413,100.336186211072,44.5914800353392,5.956862673,6.283633974,3.759938617,1.20136586,75.7457753546012,51.0651561103763,28.70731648,,,,131.408839047846,123.093601072,8.31523797584591,894.065890949502,155.645244148388,131.408839047846,1181.11997414574
2015-12-01,2015,"Q4","2015/16","Q2","December",336.733613667224,117.187536840097,33.3164470343316,122.60706679533,139.908763844884,43.8212079281244,65.34852404,47.5556808710439,90.5575744796122,8.257484726,1.294601177,1.986308841,0.703213822,68.280933476279,135.836117711376,41.571410253,,,,132.2561698181,115.891579606,16.3645902121001,1122.4041945113,132.558906996,132.2561698181,1387.2192713254
2016-01-01,2016,"Q1","2015/16","Q3","January",144.828285364,156.496937911535,27.3919473917945,247.759295030833,128.096118693841,18.133964197,86.770926439,55.0532214742233,13.0534836487079,2.555242926,0.577745682,6.52748063849124,2.080595452,215.634170701886,53.172269692413,46.546815968,,,,185.357454860389,148.312799589,37.0446552713889,807.698904834747,396.979596376978,185.357454860389,1390.03595607211
2016-02-01,2016,"Q1","2015/16","Q3","February",116.186827368,119.848671275356,33.611635167978,137.715164548905,76.5939711436418,102.482900876799,112.141266816,43.331884306426,38.2015146597597,5.906151318,2.506490053,4.698250101,0.801376951,64.5876340270821,108.717970623413,27.023381902,,,,128.296254997419,102.119400793,26.1768542044188,842.712296405361,151.642794733,128.296254997419,1122.65134613578
2016-03-01,2016,"Q1","2015/16","Q3","March",76.531329041681,108.034394146479,17.7552232611285,113.182338665134,50.0762992799555,18.279522433102,69.106248022,47.5846568503194,33.5979507377515,4.888814516821,1.814589095,3.204816842,0.776853861,46.913983323182,59.728119698413,13.702900207,,,,168.221380245969,154.267893865,13.953486380969,530.436472619967,134.741567361,168.221380245969,833.399420226936
2016-04-01,2016,"Q2","2015/16","Q4","April",130.362504744,235.265312025493,13.4251845010602,266.60975592556,74.914361741368,23.7775756303664,85.079262353,94.8431840670622,20.0732833520459,10.500699855,32.829728531625,3.24891060449124,3.189696936,149.996467650298,79.716873178413,24.68528973,,,,116.067508616034,92.799239016,23.2682696000341,977.642412337717,270.874828488066,116.067508616034,1364.58474944182
2016-05-01,2016,"Q2","2015/16","Q4","May",79.938609863,142.646481342896,76.7747913811015,165.363817965213,66.353688383425,69.97864279892,127.792916764,63.2929243885517,98.71718698189,8.517043991,4.189048311,19.612254375,1.242209931,115.769048255932,55.714983722413,32.915146497,,,,148.647036750876,137.487351717,11.1596850338755,987.469327111343,141.349467841,148.647036750876,1277.46583170322
2016-06-01,2016,"Q2","2015/16","Q4","June",153.185703189749,294.672535215169,71.6283545655844,161.992453569491,89.8308775859324,34.5165858652353,183.6669361,86.8744337436556,40.0287907630768,11.663974999,16.906316569,6.448880238,2.503761012,120.94285562883,73.039334806413,58.385545969,,,,191.764729980353,177.372792875,14.3919371053526,1216.54555417114,189.741785649,191.764729980353,1598.05206980049
2016-07-01,2016,"Q3","2016/17","Q1","July",157.40659813075,417.120962277741,35.2887936838336,135.308450511361,99.4197061902806,112.382988488157,62.304709478,58.2950609940589,150.377080849904,10.288577063,7.07850655,8.669912935,2.292232182,31.5180145830962,26.1143376970613,27.972906797,,,,191.470331643581,141.4,50.0703316435811,1201.21046318192,140.628375229323,191.470331643581,1546.95314305482
2016-08-01,2016,"Q3","2016/17","Q1","August",78.0959974540756,223.294549979137,46.4245419347008,280.423801941657,169.956701898,85.3731056809753,164.827637613,68.7355530855305,18.5815245881581,5.726451532,4.120126849,8.755253159,4.02057785718532,226.80923382031,98.5546241613477,29.554231318,,,,190.203527501417,105.6,84.6035275014167,1127.81473251591,385.439180356164,190.203527501417,1703.45744037349
2016-09-01,2016,"Q3","2016/17","Q1","September",66.1618946600093,68.7627968885831,25.1847484138336,125.771041914924,127.938631784194,66.3342155606155,71.633902813,59.2067636361627,67.7213769784724,7.43259946386029,2.024836826,7.574203978,1.050062099,51.2382141123135,25.6523507830613,30.996961429,,,,265.41803268883,204.7,60.7180326888295,664.056226111707,140.628375229323,265.41803268883,1070.10263402986
2016-10-01,2016,"Q4","2016/17","Q2","October",140.233443844241,106.918232621944,42.9893764058008,219.645950521462,86.6756238091684,35.2091896978821,108.595867901,78.8251364382014,50.7534353251386,13.069981681,60.0499095136926,6.71384629033333,7.53722275849629,172.471758564299,98.1741660342865,46.414114814,,,,111.571874848292,95.4,16.1718748482916,926.160734014108,348.116522206839,111.571874848292,1385.84913106924
2016-11-01,2016,"Q4","2016/17","Q2","November",259.237465200015,195.344798893257,71.1769259375003,159.851595581896,79.7598542127922,58.7153087078427,85.921255644,62.7738093401213,57.3536329173169,6.518677737,3.091006056,6.500766204,4.96423145,58.9703013086984,31.957268831,55.443728254,,,,164.58263166968,159.3,5.28263166968015,1056.68600082852,140.894625446916,164.58263166968,1362.16325794512
2016-12-01,2016,"Q4","2016/17","Q2","December",63.9929646948904,94.6658125974124,85.3440781073229,169.293892326348,82.9615485627868,18.1307209482241,54.6155243834185,168.451611452066,48.1698125810832,3.220938911,1.127721742,4.398212356,1.501619829,56.3688380596472,34.973231396,28.87693241,,,,267.211671099364,213.2,54.0116710993639,775.198834910284,140.894625446916,267.211671099364,1183.30513145656
2017-01-01,2017,"Q1","2016/17","Q3","January",169.041102069,264.724802456565,40.2947032433013,255.075784502238,58.1923927647037,37.371504127733,77.398001309,84.7403433185219,52.6288625365858,7.545772158,5.906595434,16.2818991016667,2.203453231,163.950599013575,63.0730750675413,52.378024175,,,,164.958520455211,154.1,10.8585204552105,943.874088421104,406.932826087328,164.958520455211,1515.76543496364
2017-02-01,2017,"Q1","2016/17","Q3","February",97.2690586551889,99.2008133276631,74.629849087556,155.630051162109,77.814173424637,11.8454974265534,66.767335597,66.4936468531599,13.4492207520796,4.779522467,1.871974655,9.071904044,3.283536095,52.7410995872959,29.2347165870613,29.828148369,,,,177.298534194183,153.88,23.4185341941834,651.286596511544,142.62395157876,177.298534194183,971.209082284487
2017-03-01,2017,"Q1","2016/17","Q3","March",65.152384786565,80.4318954862763,42.327582849917,131.878133431411,66.3401015743801,12.217191319909,53.932197861,82.7186833113739,37.9689907709931,3.693267722,2.660959525,2.540095324,1.245917368,67.2236428081611,23.1912019470613,29.621672027,,,,283.300197420643,257.9,25.4001974206432,560.519966534288,142.62395157876,283.300197420643,986.444115533691
2017-04-01,2017,"Q2","2016/17","Q4","April",182.063180423,26.5642976087619,50.9179806962696,233.101239333644,90.9029055402181,57.2794910658817,73.972493799064,83.4851062415219,26.2132426905277,3.851415112,13.916832318,34.531344786,1.186044018,96.6334857172283,49.6646523009932,32.572268324,,,,105.090808410908,88.52,16.5708084109083,764.131492019139,292.724487955971,105.090808410908,1161.94678838602
2017-05-01,2017,"Q2","2016/17","Q4","May",159.80813810841,455.789459767306,83.9731529808436,170.949902853774,81.8436629746162,43.6401352403354,159.115925777,60.9132465115219,39.8978737930988,16.663430262,4.571470221,10.132432887,2.856143462,59.3355279553663,32.4332084850613,33.546011131,,,,177.508771690063,172.2,5.30877169006323,1275.05468306524,140.41503934509,177.508771690063,1592.9784941004
2017-06-01,2017,"Q2","2016/17","Q4","June",82.005177367822,410.392802451361,120.228071906084,167.938975695534,110.619398257856,42.20855468738,101.035252268,117.430830751522,41.671203394862,8.529396442,18.335630015,9.932744454,50.532483731264,211.628440875988,55.7499313820613,110.187296341,,,,261.612082288317,207.8,53.8120822883171,1518.01115067664,140.41503934509,261.612082288317,1920.03827231005
2017-07-01,2017,"Q3","2017/18","Q1","July",141.030705142276,150.6536076448,46.2031699447197,161.47451408239,155.492873268731,145.757367833571,60.953182317,80.0651658776391,30.5758203510282,5.504735692,2.866764025,4.96762357366667,0.680169448,95.0328925359856,33.121802906,51.792883736,0.684493757,,,162.809822916762,117.467681651,45.3421412657622,927.047506407352,239.810265728455,162.809822916762,1329.66759505257
2017-08-01,2017,"Q3","2017/18","Q1","August",81.242453209,337.487444604957,76.4074626312877,226.809400722101,78.5553230993368,61.3566914038637,163.752683115,58.9911588496862,95.5130091579272,7.97696319250463,13.730695611,12.5253815776667,6.112142278,183.15873378492,60.088062502,49.98850309,4.540377178,,,176.036789784381,152.8196029615,23.2171868228808,1278.4262202788,239.810265728455,176.036789784381,1694.27327579163
2017-09-01,2017,"Q3","2017/18","Q1","September",78.4003963385361,193.795493670109,47.6025515205305,167.791343752589,51.3458883583249,44.7172324554094,62.228708144,56.851678181163,14.0836105256319,4.82281960885534,4.740506711,4.86940268066667,1.193633033,104.2798873005,65.653562788,43.214988649,0.610312658,,,306.760334081019,266.154408558,40.6059255230193,706.391750646861,239.810265728455,306.760334081019,1252.96235045634
2017-10-01,2017,"Q4","2017/18","Q2","October",287.379491074133,417.260313411361,50.2098221506056,194.740135470634,85.4490402087601,29.6326960848343,103.729618456,127.675890383661,105.915131855084,12.353674524,10.734548165,23.2206940016667,4.461010565,98.1271918733693,67.3306678006667,49.690207112,8.376212814,,,99.3321696603986,83.791084884,15.5410847763986,1463.50123375319,212.785112197583,99.3321696603986,1775.61851561117
2017-11-01,2017,"Q4","2017/18","Q2","November",72.430387066,150.397328017127,88.3701146564325,160.419907730216,100.836556107566,50.9738366231144,74.194506221,90.4696790528781,27.6922247597969,3.447107977,92.9480088173304,5.71209734166666,8.665768359,118.14156665747,66.2660559726667,41.066351517,4.413709965,,,250.056591731699,233.4522974745,16.6042942571995,943.660094643682,212.785112197583,250.056591731699,1406.50179857296
2017-12-01,2017,"Q4","2017/18","Q2","December",104.86969777787,129.531208995171,62.4051783978119,144.172522883643,101.529474967727,127.009376136993,61.146318544,91.1109030313635,40.16369581943,2.81571282,2.339515624,2.39439345466667,4.285013469,134.834862798801,52.9619260246667,34.211858153,4.013735807,,,181.012032201418,157.472792797423,23.5392394039951,887.010282507561,212.785112197583,181.012032201418,1280.80742690656
2018-01-01,2018,"Q1","2017/18","Q3","January",196.231593906968,281.561851855431,41.3082408194755,264.348962201277,65.6505831033795,33.1895927823207,69.208159747,86.8761302466716,73.7623169727245,9.841346096,11.640463317,10.4695387646667,1.122319119,155.617168810341,62.9703539546667,44.570322914,6.240716885,,,198.516360649348,148.505016977,50.0113436723484,1177.58423582695,237.025425668971,198.516360649348,1613.12602214527
2018-02-01,2018,"Q1","2017/18","Q3","February",163.530650549203,485.855012310784,39.0629681896097,190.626641097814,118.208894340969,43.0293547116776,85.961244612,51.9629821986667,42.4123291796393,8.457717003,4.635367929,2.96153678066666,6.133850286,103.361269422746,85.2537093956667,35.470839141,3.689073325,,,178.87229409723,152.3103039475,26.5619901497301,1233.58801480447,237.025425668971,178.87229409723,1649.48573457067
2018-03-01,2018,"Q1","2017/18","Q3","March",62.1495116555969,223.521288843053,42.3356306407161,173.974573830564,55.1674852279625,19.7361195134535,64.809810756,66.210012814811,62.4381676852214,2.532371668,3.508741536,2.75852797966667,33.6940554642345,100.057587678472,34.6534753216667,33.644002062,0.98367683,,,283.950596079142,259.049347331,24.9012487481425,745.149613838448,237.025425668971,283.950596079142,1266.12563558656
2018-04-01,2018,"Q2","2017/18","Q4","April",159.126895409814,370.120390456074,33.407638909987,181.230837344616,87.1209535823281,69.5555622663947,81.156833829,113.659637329924,193.047037678531,19.384818253,4.079323652,51.4978309166667,23.2028610082316,62.4453060948267,53.9102180206667,48.111220013,4.095833643,,,98.3251882739433,68.672553039,29.6526352349433,1382.39407295301,172.75912545505,98.3251882739433,1653.478386682
2018-05-01,2018,"Q2","2017/18","Q4","May",69.2837666851112,554.120820374883,59.9934929462962,182.526841914585,70.0808975733368,27.8689863179672,125.849512046,87.9029595703526,38.1318367829047,31.314270195,3.67831892,11.4426219016667,6.184108372,109.505191877739,47.8319623256667,37.341692527,20.47894486,,,219.147349644935,207.8207938475,11.3265557974354,1310.77709973546,172.75912545505,219.147349644935,1702.68357483544
2018-06-01,2018,"Q2","2017/18","Q4","June",382.592199289653,102.374855255676,149.414196014545,229.302654179906,103.198502755644,74.9137138416667,190.479164246,93.0596494377049,66.8877165063192,8.685600191,20.384604728,26.8450299816667,16.888193141,152.15263699276,56.1120881886667,87.643748769,8.979731812,,,105.668991084237,88.858684791,16.810306293237,1597.15515987616,172.75912545505,105.668991084237,1875.58327641545
2018-07-01,2018,"Q3","2018/19","Q1","July",339.547670664412,283.430787484132,22.4587896170688,246.698535285208,93.5785022479763,334.124154057897,61.990942342,74.0904317553,232.402526642456,55.138418095,4.402896105,22.7605414466666,0.894071146,85.5115262360119,73.527572519,43.942292788,2.638416664,,,226.67753314144,162.342575488,64.33495765344,1698.24174712188,279.637890597246,227.67753314144,2204.55717086057
2018-08-01,2018,"Q3","2018/19","Q1","August",95.697450922,441.775442427854,64.1731718110804,212.287908993414,166.413766151936,175.086667864829,120.753320794,79.8641348369167,64.1127434690701,5.565784955,2.555534246,9.15927923366663,3.410682268,114.915065863831,88.751488406,45.613502398,11.231850709,,,202.07855555572,163.006804908916,39.0717506468046,1423.17523563735,279.637890597246,204.07855555572,1904.89168179032
2018-09-01,2018,"Q3","2018/19","Q1","September",121.637179691707,132.206056628595,97.3639749469132,205.455917804345,77.8640550793306,39.1378132624426,81.17882314,56.73666741948,16.8229396553161,1.549636255,8.331366188,4.16500995266663,1.825210161,92.1939650463976,61.99333282,29.52172226,1.30733875,,,298.51458130649,232.874284867,65.6402964394901,751.296151375947,279.637890597246,301.51458130649,1329.44862327968
2018-10-01,2018,"Q4","2018/19","Q2","October",256.136490895752,590.451230316614,120.025432231536,226.122562724357,146.043667161777,85.0910921073641,138.260012342,105.856767466952,71.8445131995754,13.901952802,9.722546299,41.2895639316666,3.742802939,109.596351692912,94.7072876463333,67.885084603,10.693859378,,,105.623512783007,75.271468664,30.3520441190068,1835.14131181655,259.119076974287,109.623512783007,2199.88390157385
2018-11-01,2018,"Q4","2018/19","Q2","November",174.783126629954,361.725171546726,66.2617492766585,213.7899758317,233.020022008758,62.1075122817778,126.101262253,69.9074712481046,64.1147373540997,3.606213793,7.909872884,13.4769884896666,2.718918447,125.645857936771,41.9275544693333,31.33125464,2.20881081,,,232.213001544285,206.48518776429,25.7278137799944,1343.59809027226,259.119076974287,237.213001544285,1834.93016879083
2018-12-01,2018,"Q4","2018/19","Q2","December",64.508464019,162.60097415139,66.79956590527,248.980885786458,100.23945773956,68.6552548749945,78.826695722,103.802047514187,171.818263322169,5.326080025,5.657884558,4.90492659066663,14.7260513345295,158.192112061307,43.0731980883333,34.91723913,2.525382067,,,165.956362788182,129.57566424179,36.3806985463914,1078.88257423658,259.119076974287,171.956362788182,1503.95801399905
2019-01-01,2019,"Q1","2018/19","Q3","January",212.100703129788,314.173111496469,48.3566868419061,245.00530606327,131.10500864378,37.7087583342354,141.997621563,112.691877713424,126.68835626481,4.71778863,5.70959262,32.7104093496666,5.354618694,152.485870529014,113.6924362015,46.890205706,14.732124947,,,277.361580219665,198.547326574987,78.8142536446781,1452.2821562078,281.424623715475,284.361580219665,2011.06836014295
2019-02-01,2019,"Q1","2018/19","Q3","February",139.004532467193,130.398755751966,46.4766153314168,231.968529962858,103.841782248939,110.374825671086,142.363586152,70.6758080521733,23.4546690130253,10.563535262,4.394637412,10.1219868676666,1.967331856,167.064308246266,92.5594422275,32.694344549,2.10413019,,,200.575046034915,151.480514913363,49.0945311215523,1028.00854721403,281.424623715475,208.575046034915,1510.00821696442
2019-03-01,2019,"Q1","2018/19","Q3","March",144.561826763646,117.443688587157,36.1405784504168,212.357817957143,86.6373587145383,26.6005214956809,147.218888164,55.6542270880028,56.0543600900128,5.37335307570338,9.467267585,3.47741968866663,3.179729893,136.159159853393,62.6689019455,43.230019243,1.173683764,,,291.416471002595,245.280195522447,46.1362754801478,854.581624591802,281.424623715475,300.416471002595,1427.42271930987
2019-04-01,2019,"Q2","2018/19","Q4","April",306.727345457263,793.957202980567,46.7221797676868,245.943610193595,183.381732952732,100.8698197542,90.061580341,93.5858290091192,65.8669254415396,2.693649371,22.491365266,16.0677298696666,22.3752367083188,125.789593236309,60.9606681933333,49.168836391,4.175681833,,,127.88259090039,83.5632786439516,44.3193122564383,2004.67290711946,243.080959902456,137.88259090039,2375.6364579223
2019-05-01,2019,"Q2","2018/19","Q4","May",493.225509472809,303.416988676053,41.2270577043548,212.533633874381,97.2919435181737,65.1337780115624,136.13014646,138.494837731146,41.2865878100721,6.301622327,5.769761853,5.87053060666664,86.3052948793415,147.470110782166,56.0084509563333,64.252985462,3.164705115,,,195.280665706745,178.376188669044,16.9044770377012,1678.82198812619,243.080959902456,206.280665706745,2117.18361373539
2019-06-01,2019,"Q2","2018/19","Q4","June",85.1509012241554,196.566332412527,121.489771136333,226.687654673429,162.083598782477,27.3985886267967,134.39390062,93.7645969082116,239.86352524998,3.162358784,172.41966069653,18.1319743796666,11.988060658,145.614549535365,58.5098412983333,78.608792813,3.764070038,,,201.705323938789,178.933006808952,22.7723171298377,1556.91311171693,243.080959902456,213.705323938789,2001.69939555818
2019-07-01,2019,"Q3","2019/20","Q1","July",470.391412540645,235.255478814534,33.3818637803525,210.439768349656,197.015449568653,78.5275611594849,53.78676394,109.352819264642,59.3140460604331,32.715311092,0.646137758,14.6878984006667,1.096938975,118.417492036648,63.9999951936667,72.11385863,16.992412159,1.311598274,,445.404443714207,314.571823433213,130.832620280993,1242.07360073007,320.707032042667,652.25663568518,2215.03726845792
2019-08-01,2019,"Q3","2019/20","Q1","August",120.374556770886,923.591007977081,57.8960595443081,322.093902675598,192.043711866937,37.3872790155376,155.862618112,84.6475156213855,172.197951265494,20.397098276,7.670038215,3.69301227866667,4.335526116,203.871053797899,88.7196824396667,61.786214155,3.354129142,3.696591211,,209.822616423404,192.061025324393,17.7615910990114,1706.33076080807,320.707032042667,646.588790799455,2673.6265836502
2019-09-01,2019,"Q3","2019/20","Q1","September",271.800308826806,324.103024047418,77.090815350669,241.981250148466,149.932244617685,87.1081727455874,278.12711689961,77.9221525209872,51.2826818322618,6.621782901,11.83248593,19.1537798546667,9.73819621,128.187953435794,50.6044669506667,44.674473616,58.863209165,2.717434559,,333.001168973856,307.302896943516,25.6982720303398,1193.04909117007,320.707032042667,711.172614119067,2224.92873733181
2019-10-01,2019,"Q4","2019/20","Q2","October",570.37012422371,635.915856453932,55.4313388213516,281.557923542581,210.79165046448,19.3922166810536,156.831794876219,164.96169286177,161.308248795363,12.680884763,31.925760494,14.7653456276668,9.7362388,194.188322324348,168.489983442667,51.594610942,47.881884579,4.358217923,,157.009045776303,124.487602801792,32.5214429745109,2065.20089042307,294.162960493799,590.013309221905,2949.37716013878
2019-11-01,2019,"Q4","2019/20","Q2","November",115.855840336048,178.326725836716,72.7586586427417,266.333036943056,148.984493136125,136.451198893742,110.73965275,101.750905832726,37.4424915938486,20.089116609,4.079445718,15.2770412206668,10.057614303,230.072287885938,114.587756298667,43.800488198,2.56238603,7.762246941,,264.563997015628,251.138384337116,13.4256126785116,1069.96192560507,294.162960493799,517.556516832362,1881.68140293124
2019-12-01,2019,"Q4","2019/20","Q2","December",112.613786594738,116.930761244951,88.558043681086,235.067780190941,114.83375942004,153.4501339387,200.338236076196,93.3819880252556,105.188917992125,15.751380025,3.143428382,3.64776880666679,5.74988734,118.918810603298,76.9539118626667,48.718273927,3.262598008,4.319962707,,209.136362674366,175.976376037904,33.1599866364622,868.705239201074,294.162960493799,547.28361055149,1710.15181024636
2020-01-01,2020,"Q1","2019/20","Q3","January",1030.76287175793,487.569548000452,56.0647554028731,298.700475539849,128.528233958654,103.714023182728,128.814441565311,130.128113376258,66.7784033759973,11.118831947,8.472526675,7.81886187266667,33.7772326336033,138.597046761312,148.261914848667,48.28651914,2.310544368,2.143263095,,293.267299374802,152.256153836562,141.01114553824,2157.88234518607,311.043961696907,656.374618739456,3125.30092562244
2020-02-01,2020,"Q1","2019/20","Q3","February",566.241978028993,144.651011322286,33.4719367787854,277.716482187933,163.571168757152,28.7010696390706,159.51609996,131.896732791873,64.6836326220647,9.49078264317581,3.237810905,15.6424197616667,10.403780474,138.847718139458,79.3820707436667,46.239856556,5.65550165,2.974965843,,59.4572307823116,50.9555001820162,8.50173060029532,1396.50344847607,311.043961696907,234.42085815979,1941.96826833277
