"Date","Year","Quarter","FY","QFY","Month","FCMOA_NUM","FCMOR_NUM","FCAC_NUM","FCBODC_NUM","FCBODMF_NUM","FCBODD_NUM","FCIODC_NUM","FCIODMF_NUM","FCIODD_NUM","FCROODC_NUM","FCMOAK_NUM","FCMOAA_NUM","FCBAMFK_NUM","FCBAMFA_NUM","FCAK_NUM","FCAA_NUM","FCBODCK_NUM","FCBODCA_NUM","FCROODCK_NUM","FCROODCA_NUM","FCBODDK_NUM","FCBODDA_NUM","FCMORK_NUM","FCMORA_NUM","FCMTAA_NUM","FCMAAA_NUM","FCRAMFA_NUM","FCRODCA_NUM","FCCCCA_NUM","FCCDCA_NUM","FCAODCA_NUM","FCDODCA_NUM","FCRAMFHFFA_NUM","FCRODCHFFA_NUM","FCDODCHFFA_NUM","FCRODCHA_NUM","FCAODCHA_NUM","FCDODCHA_NUM","FCNODCHA_NUM","FCNAMFA_NUM","FCNODCA_NUM","FCRAMFHMMA_NUM","FCRODCHMMA_NUM","FCDODCHMMA_NUM","FCAODCHMMA_NUM","FCNAMFHMMA_NUM","FCNODCHMMA_NUM","FCMTA_NUM","FCMARA_NUM","FCRODCSP_PT","FCAODCSP_PT","FCDODCSP_PT","FCNODCSP_PT","FCAODCHFFA_NUM","FCNAMFHFFA_NUM","FCNODCHFFA_NUM","FCMAABG_GDP_PT","FCLODCHG_GDP_PT","FCLODCG_GDP_PT","FCLODDG_GDP_PT","FCSAMFG_PT","FCSODCG_GDP_PT","FCSODCHG_GDP_PT","FCSODDG_GDP_PT","FCMTVG_GDP_PT","FCSODC_XDC","FCSODCH_XDC","FCSODMF_XDC","FCSODMFH_XDC","FCSODD_XDC","FCSODDH_XDC","FCLODC_XDC","FCLODCH_XDC","FCLODMF_XDC","FCLODMFH_XDC","FCLODD_XDC","FCLODDH_XDC","FCMAA_NUM","FCMT_NUM","FCMAR_NUM","FCMAAB_XDC","FCMTV_XDC","FCRODC_PE_NUM","FCRODCH_PE_NUM","FCRODCHF_PE_NUM","FCRODCHM_PE_NUM","FCRODCS_PE_NUM","FCRODMF_PE_NUM","FCRODMFH_PE_NUM","FCRODMFHF_PE_NUM","FCRODMFHM_PE_NUM","FCCCC_NUM","FCCDC_NUM","FCAODC_NUM","FCAODCH_NUM","FCAODCHM_NUM","FCAODCHF_NUM","FCAODCS_NUM","FCAODMF_NUM","FCAODMFH_NUM","FCAODMFHM_NUM","FCAODMFHF_NUM","FCDODC_PE_NUM","FCDODCH_PE_NUM","FCDODCHF_PE_NUM","FCDODCHM_PE_NUM","FCDODCS_PE_NUM","FCDODMF_PE_NUM","FCDODMFH_PE_NUM","FCDODMFHF_PE_NUM","FCDODMFHM_PE_NUM","FCNODC_NUM","FCNODCH_NUM","FCNODCHM_NUM","FCNODCHF_NUM","FCNODCS_NUM","FCNODMF_NUM","FCNODMFH_NUM","FCNODMFHM_NUM","FCNODMFHF_NUM"
2014-01-01,2014,"Q1","2013/14","Q3","January",,79002,851,558,75,56,25,4,3,,,,0.393975663275484,0.437720418549372,4.24396568920806,4.71519083779134,2.90744065429882,3.23026587359853,,,0.294234989028526,0.326905122714088,393.985637342908,437.731500078956,,,7.8987480641953,21.9901134286899,,,220.76285249653,212.945867651445,,11.5054494540747,129.796355199559,21.4024599148754,213.366818021892,206.268636593242,22.7212912198271,7.94218766016273,23.5167788209807,,30.8439911837562,276.722532588454,285.762510880682,,32.8363900787358,27497.0778560565,1041.6868304332,100,100,100,100,135.021690574657,,12.179057612714,0.24258342782028,6.51690683218221,12.1446473325894,0.197812955258113,0.228029755800374,10.4183713003287,3.19528853918542,0.212395268364065,26.6224342784775,9413206.83727302,2887007.10092481,206029.444960754,133622.221275005,191903.3728723,155406.1208599,10972931.7579412,5888155.66101327,149780.603778928,97173.7753901082,178727.96133481,152804.79863722,,496268636,18800416,219178.978704179,24053901.81929,396878.666666667,386272.666666667,105676,273376,10606,142557,140403,,,,,3984339,3850855,2532766,1240156,133484,800123,799390,,,3843257.66666667,3722746.66666667,1192162,2452643,120511,595634,594968,,,424432,410075,291035,111863,14357,143341,141165,,
2015-01-01,2015,"Q1","2014/15","Q3","January",,109458,922,578,90,151,25,4,4,,,,0.468781168960702,0.500993352564372,4.59804508278476,4.91399862834416,3.00718132854578,3.21381905953528,,,0.772990225413924,0.826106060079549,545.870736086176,583.380110478628,,,7.90290365087713,26.5306892538631,,,248.739415449484,222.773303066228,,14.3612370343322,136.730527333794,25.3732880151091,236.957650712125,212.357864455076,39.4917070676944,8.13357378171741,40.7728110267997,,36.773781835731,290.65290604418,327.823378587748,,57.7122607150694,36964.6960643881,1124.72213522941,100,100,100,100,149.187941477092,,21.891972457959,0.333257918358263,6.97072623554553,12.8743566071583,0.231798484488331,0.277053527148088,11.0739776106376,3.28464867215066,0.237393097851911,33.5395043167964,10809309.5457434,3206145.56888626,270431.947849249,178317.665378962,231719.40281325,190355.93826666,12566659.4842472,6804125.87851599,165354.894392093,109360.640612249,226258.50070906,182282.73990939,,693558390,21102851,325293.0541095,32737910.163625,497788,476072,137063,339009,21716,148280,147559,,,,,4667029,4445971,3022128,1423843,221058,706981,703925,,,4179834,3984412,1304950,2679462,195422,669748,666850,,,765009,740972,532036,208936,24037,152608,151870,,
2016-01-01,2016,"Q1","2015/16","Q3","January",,132937,942,573,93,156,25,5,4,,,,0.488729303810094,0.499981174178238,4.69778575703172,4.80594149057041,2.98224615998404,3.05090553223047,,,0.797925393975663,0.816295794576714,662.961300618392,678.224462772779,,,7.86970368156546,34.5217465909192,,,278.6022869394,267.628330098706,,19.9613157307933,169.787694131347,33.8019098442824,268.887530280748,258.783152942621,36.7118319728573,8.02250405061279,37.5430251656851,,48.1145475548214,350.814028654946,365.025477993222,,52.2189634808685,49729.574212971,1101.25873831894,100,100,100,100,175.921701786714,,21.7163981842438,0.342108622442407,7.39038257497099,13.7130730814713,0.260314277322653,0.28763574191867,11.0993827218762,3.43417617893765,0.25100368949469,42.3880582787247,11476539.7467655,3550869.48549795,297409.604429066,199245.60716705,259532.79486372,197730.22942736,14179043.3047797,7641507.7748685,177795.857605405,128151.158735009,269159.756466077,222816.001330407,,974736355,21585484,353733.473433,43828404.4990358,676651.710231,662542.3787574,198910,463630,14109.3314736,154252,153440,,,,,5460810.4325,5270394.0325,3517372,1753020,190416.4,718920,708449,,,5245712.77964225,5072340.77964225,1691896,3380431,173372,677461,667858,,,735871,719579,503180,216399,16292,157247,156428,,
2017-01-01,2017,"Q1","2016/17","Q3","January",,159790,910,554,95,161,24,5,4,,,,0.49870337123479,0.486941637415271,4.53820067823658,4.43116890047897,2.88250548573708,2.81452266426027,,,0.822860562537403,0.803453701735197,796.87811689607,778.084042425861,,,6.42314975081736,32.6811366892897,,,397.545142167967,384.653459705726,,18.6932313509708,351.479783386825,32.0326765107437,381.607104127892,370.416893135106,32.6871747655936,6.57497815336344,33.4980786743812,,45.8127518973728,389.979503701293,402.902744745844,,46.7893553882378,52888.9307063546,1108.05371277903,100,100,100,100,360.992378826387,,19.0359239816514,0.410635937811249,7.42422615562403,14.0383124955217,0.28781119173208,0.248050652413048,10.65214175622,3.47704448776456,0.274110422261096,49.5443310141326,12151537.2298255,3966473.2698623,282966.262246709,184944.589704204,312694.205298568,254617.361436428,16014345.3623913,8469260.22928967,204244.604968793,151567.779064131,328323.495080288,259633.082135078,,1086145169,22755370,468437.05241756,56518191.0476819,671151,657834,195064,462770,13317,131908,130900,,,,,8164123,7836814,4069856,3766958,327309,726585,720755,,,7899375,7607008,3667694,3939314,292367,709633,703969,,,687928,671275,472635,198640,16653,135026,134004,,
2018-01-01,2018,"Q1","2017/18","Q3","January",,184529,940,562,95,163,24,5,4,5383,,,0.49870337123479,0.465680770802263,4.68781168960702,4.37739924554127,2.92240175543587,2.72888931690126,26.8452024735687,25.0675958922858,0.832834629962098,0.777686887239779,920.252343905845,859.316069553707,128.222000448658,682.342614568413,6.00481383526394,73.2229924478687,0.371333846637724,121.92053455682,479.689193477228,308.625600018031,4.68135467904417,41.0507981719813,191.868833591035,72.7760320440527,463.834439682186,293.311920710584,76.6265134974312,6.60973315653608,77.2498737772271,7.27416154755639,105.520236643991,398.013219786461,642.598472017265,7.8624877995879,110.435320640173,87491.3350313296,1139.33368905135,100,100,100,100,290.633386151156,5.30106708994274,43.9483823296419,0.266437073957105,6.98776496657472,13.6186294429336,0.297477406685794,0.246063987986197,10.5931744145909,3.47549251153682,0.321254906934448,56.2489643504493,13446657.8066493,4411685.9293695,312346.244430039,209121.23627232,407791.34121538,323497.9700343,17287079.6559766,8870059.21562095,217700.442996471,162760.915958311,377608.895724747,293171.659736297,14652583,1878783504,24465981,338207.22856893,71400747.8775298,1572386,1562788,447727.591,1115060.409,9598,128947,127926,51058,76868,7974,2618114,10300816,9960352,6790508.985,3169843.015,340464,1030541,1017345,591599,425746,6627407,6298562,2092650.435,4205911.565,328845,944226,931176,386727,544449,1658859,1645473,1166999.409,479330.591,13386,141937,140902,83085,57817
2019-01-01,2019,"Q1","2018/19","Q3","January",,212517,958,585,97,212,25,5,4,10876,,,0.508677438659485,0.454425003568573,4.77757829642928,4.26803091586954,3.04209056453222,2.71763972722382,54.2389786554957,48.4541797922725,1.07719928186714,0.96231177226286,1059.82944344704,946.794494935122,170.758743562213,741.208301828018,5.65821501502186,74.62135259335,0.437539996083035,111.353254048348,568.868777562881,306.415750406265,4.36650605541198,47.7443954384115,207.769127410281,73.5028433639782,551.420104867034,292.711539739823,67.0876988577181,5.85232577389915,68.261541013995,6.96907152680575,100.067208063878,380.311585601729,721.482668297013,7.20644475090698,92.7547915076249,126567.798338034,1207.95530667718,100,100,100,100,386.516944799515,4.51726283602287,45.0778080989449,0.298087479864816,7.24331464901949,14.4293321998841,0.317538683329023,0.265121162247182,10.7003143247171,3.66022044489952,0.377778836102797,52.1745523912048,14990177.3406395,5127639.42346419,371410.8874037,253269.91324165,529234.14928477,452761.12898207,20214195.7721396,10147231.9249579,248839.037081252,192420.83687166,444843.116862462,348447.496827502,16637123,2840934219.97,27113702,417593.731417419,73091852.1903627,1674947,1649841,544087.443568472,1105753.55643153,25106,127004,126769,49760,77009,9821,2499429.35,12768799,12377147,7972462.12629284,4404684.87370716,391652,1250572,1224994,693437,531557,6877792,6570188,2367703.52513805,4202484.47486194,307604,919114,903668,395857,507811,1532195,1505847,1024950.55643153,513699.443568472,26348,131361,131110,79632,51478
2020-01-01,2020,"Q1","2019/20","Q3","January",,263698,966,579,100,225,25,4,5,13757,,,0.518651506084181,0.443774932203778,4.81747456612807,4.12198638950817,3.01216836225813,2.57730826010656,68.60662278077,58.7020359839171,1.14701775384002,0.981425330835279,1315.07081587871,1125.21694300261,178.490729011081,843.171261749848,15.9534101180599,62.0649965566906,0.43869712288337,110.943733050945,631.007971179208,537.17398063938,20.1039492404582,38.2109894818193,345.088676682684,61.5220549954059,612.592207576749,522.286910478606,60.1717844228427,16.2680209425925,60.7453208520496,11.2600519468097,85.5450121783098,704.896563430101,822.632239132426,11.5224979662383,84.6180899215097,150498.253190923,1311.49006266315,100,100,100,100,408.776377636839,20.4608554212998,36.4499160156457,0.404776020783257,8.38614652333626,16.6040389239796,0.402997736458631,0.290321502837356,11.4106204727357,3.90203694257169,0.431554275798654,66.4011983335871,16106661.3282901,5507920.24628707,409803.31733007,296003.241681,609160.43800359,515524.68709134,23437431.1431434,11837465.1250153,313447.642702808,230077.318155824,568851.45489818,432685.42455499,19759974,3526972164.5,30735167,571361.592136607,93728611.5077749,1454512,1441788,454477,987311,12724,373873,369071,239114,129957,10281,2600000,14787863,14356284,9494345,4861938,431579,1176122,1144277,646993,497284,12588835,12239952,4104444,8135508,348883,950407,924699,380235,544464,1423585,1410144,976613,433531,13441,381246,376345,132986,243359
2021-01-01,2021,"Q1","2020/21","Q3","January",299969,475755,950,558,104,228,25,5,4,22305,1495.95551565929,1228.56556127207,0.543586674645921,0.446424951173807,4.7376820267305,3.89085966619373,2.90744065429882,2.38775914251678,111.23578695392,91.3532893204749,1.15699182126471,0.950188886902048,2372.60622381807,1948.52204262105,189.277541503246,928.451309249704,12.8420485449864,42.3528265948695,0.463217082364748,120.106906079317,573.601713092268,569.044492512716,16.3109805074524,25.8331593691307,383.299727162779,41.8261270653195,558.88087080552,555.590022656271,56.295169297038,13.2575923573359,57.006787051776,9.15817911190271,58.2964323671466,733.022618108587,737.369843452999,9.75916383230889,70.1703906824672,175734.981220254,1341.8292643269,100,100,100,100,385.564813733985,16.5291017489578,42.822075548738,0.409634028016785,7.76854415481996,18.9847869383325,0.167675194125195,0.273096220898966,12.5318956879478,4.25336768086224,0.16468921781763,90.4755939213768,19242099.2340595,6530833.40557992,419325.592379318,292266.906132708,252872.05949808,208952.9853764,29150191.1044626,11928211.1225183,387590.19910471,127402.786728883,257456.87681953,95317.60353876,22669251,4290780097,32762369,628972.568318373,138920750.686578,1034095,1021235,320011,701224,12860,313554,312214,202054,110160,11310,2932554,14005173,13645746,8869521,4776225,359427,1818888,1745224,818666,926558,13893903,13565396,4748166,8817230,328507,784946,728640,453640,275000,1391889,1374514,844051,530463,17375,323700,322145,117389,204756
2022-01-01,2022,"Q1","2021/22","Q3","January",393884,479585,957,585,82,,25,4,4,32047,1964.31278675444,1553.84022615112,0.428884899261919,0.339262979580274,4.77259126271694,3.77528687742235,3.04209056453222,2.40640020399962,159.819469379613,126.422798914059,,,2391.70656293637,1891.9236751396,,1001.60597626729,11.8299028520458,46.9033436220749,0.392124885700922,123.951702048837,641.746065052414,628.248842452466,18.6894363791472,29.9270545351819,449.978408192193,45.8026324992553,626.130697433558,614.180711266415,46.7311873845298,12.137527586321,47.7924887728609,4.73946434374985,62.1412801764922,783.172568149762,798.336740754734,4.99954372039186,63.9936152874482,,1615.67196930759,100,100,100,100,458.805304117813,19.0312807426586,29.9580110896023,0.376832281401735,7.52026381845438,18.394534361379,0.168798269812848,0.269047254708002,11.5571719531814,4.15241931781192,0.151719866310156,,20160446.3268491,7243521.78218429,469328.721585185,332719.254198185,264661.6519901,207079.8310361,32087609.6853331,13118423.40755,407388.862386995,142110.327635739,294453.38984423,94127.30355189,25389777,,40955777,657350,,1188956,1161054,384764,776290,27902,299877,299492,240285,59207,9940,3142060,16267664,15871829,9973094,5898735,395835,1027027,1005810,379718,626092,15925522,15568908,5785250,9783658,356614,783792,769459,505133,264326,1211495,1184592,799430,385162,26903,307675,307136,62456,244680
2023-01-01,2023,"Q1","2022/23","Q3","January",405998,697337,984,585,79,,25,3,4,32076,2024.72571314582,1547.75373698594,0.408936764412527,0.312602048366856,4.90724117295033,3.75122458040228,3.04209056453222,2.32545426224125,159.964093357271,122.280771992869,,,3477.64312786754,2658.40212929266,,1060.03785382073,10.6860341680138,43.2452148822668,0.383547464465725,143.700149980363,667.301452143257,618.11756078604,16.1843781964468,27.2709077134576,443.516444154117,42.188886814194,651.301602497218,605.069055698594,42.9389792414704,13.6869757101346,43.9565751533065,3.45605424269865,57.5318736945647,771.224242180534,804.784128071664,3.81579568047351,59.124031145628,,1654.865342093,100,100,100,100,502.070613335836,21.6644095109115,27.2022607046476,0.398182034281934,7.19482969271517,18.000831087565,0.144021213417176,0.2593063630469,11.2659496569921,4.1860914632262,0.155971801508167,,21801077.1597351,8100631.17323291,501791.522322948,489374.21779537,301825.7122525,248194.6907925,34833948.2624797,13922930.7832639,425827.362995978,162059.233020817,278699.77071998,109651.41850778,27806313,,43409491,770534,,1134384,1106675,362701,743974,27709,280310,259943,215251,44692,10061,3769461,17504274,17084575,10407074,6677501,419699,1236610,1212746,433980,778766,16214110,15871829,5898735,9973094,342281,957421,940684,624584,316100,1153044,1126351,764563,361788,26693,359029,337479,49344,288135
2024-01-01,2024,"Q1","2023/24","Q3","January",530968,914556,1019,566,84,69,22,3,6,33480,2647.95531617794,1956.23091385548,0.433871932974267,0.320531726027607,5.0817873528825,3.75427389450726,2.93237582286056,2.16635235522107,166.965888689408,123.349450429934,0.374027528426092,0.276320453472075,4560.92160383004,3369.47371527476,24.5451830748127,1183.6473997748,11.9699073025933,62.7696910652592,0.364853526764528,133.666261408949,796.348067832913,791.669704656541,16.9390237891366,41.7339689665696,646.67306720081,61.9784566574237,780.859090605808,777.729595677965,59.0446334533657,15.0358853688652,59.9634173825239,6.78464069333787,82.7791450357753,912.386794735338,916.581891026994,7.27450806536973,76.1672053738705,29052.8421234984,1861.06124959699,100,100,100,100,648.765454447375,22.5084481380073,42.3799111049849,0.427793271785803,6.86678883593984,17.2386035988477,0.268840772917683,0.25177791195215,10.7345445514227,4.07504572013832,0.258522744360185,0.012791011245554,22824540.0433536,8664647.46335851,535347.820846498,501328.4679232,549689.15565073,411355.20942381,36653925.6741218,14600647.0981938,430996.581508726,177961.203907274,571628.070231681,248502.634367687,32127030,788563833,50513667,909604,27197.143481084,1703720,1682244,574055,1108189,21476,324892,323826,232998,90828,9903,3628023,21614797,21194389,12270554,8923835,420408,1908957,1870438,706380,1164058,21487815,21109447,8895054,12214393,378368,1667715,1634407,1029095,605312,1627551,1602613,1019673,582940,24938,408110,406992,97386,309606
