"Date","Year","Quarter","FY","QFY","Month","CAB","CA_C","CA_D","CA_GS","CA_GS_C","CA_GS_D","CA_G","CA_G_X","CA_G_M","CA_G_GM","CA_G_XC","CA_G_X_COF","CA_G_X_NCOF","CA_G_X_NCOF_COT","CA_G_X_NCOF_TEA","CA_G_X_NCOF_TOB","CA_G_X_NCOF_FSH","CA_G_X_NCOF_FLO","CA_G_X_NCOF_CEM","CA_G_X_NCOF_BMP","CA_G_X_NCOF_OTH","CA_G_MD","CA_G_M_GOV","CA_G_M_GOV_PRO","CA_G_M_GOV_NPRO","CA_G_M_PRV","CA_G_M_PRV_OIL","CA_G_M_PRV_NOIL","CA_G_M_OTH","CA_G_NX_UM","CA_G_NX_UM_ACD","CA_G_NX_UM_SLD","CA_G_X_NMG","CA_G_X_NMG_C","CA_G_X_NMG_D","CA_S","CA_S_C","CA_S_D","CA_S_MAN","CA_S_MAN_C","CA_S_MAN_D","CA_S_MRS","CA_S_MRS_C","CA_S_MRS_D","CA_S_TRA","CA_S_TRA_C","CA_S_TRA_D","CA_S_TRV","CA_S_TRV_C","CA_S_TRV_D","CA_S_CON","CA_S_CON_C","CA_S_CON_D","CA_S_IPS","CA_S_IPS_C","CA_S_IPS_D","CA_S_FIN","CA_S_FIN_C","CA_S_FIN_D","CA_S_CIP","CA_S_CIP_C","CA_S_CIP_D","CA_S_ICT","CA_S_ICT_C","CA_S_ICT_D","CA_S_OBA","CA_S_OBA_C","CA_S_OBA_D","CA_S_PCR","CA_S_PCR_C","CA_S_PCR_D","CA_S_GOV","CA_S_GOV_C","CA_S_GOV_D","CA_S_ESO","CA_PI","CA_PI_C","CA_PI_D","CA_PI_COE","CA_PI_COE_C","CA_PI_COE_D","CA_PI_II","CA_PI_II_C","CA_PI_II_D","CA_PI_II_DI","CA_PI_II_DI_C","CA_PI_II_DI_D","CA_PI_II_PI","CA_PI_II_PI_C","CA_PI_II_PI_D","CA_PI_II_OI","CA_PI_II_OI_C","CA_PI_II_OI_D","CA_PI_II_OI_D_IPD","CA_PI_II_RA","CA_PI_II_RA_C","CA_PI_II_RA_D","CA_PI_OTH","CA_PI_OTH_C","CA_PI_OTH_D","CA_SI","CA_SI_C","CA_SI_D","CA_SI_GOV","CA_SI_GOV_C","CA_SI_GOV_C_BS","CA_SI_GOV_C_PA","CA_SI_GOV_C_HIPC","CA_SI_GOV_C_OT","CA_SI_GOV_D","CA_SI_OTH","CA_SI_OTH_C","CA_SI_OTH_C_PT","CA_SI_OTH_C_NGO","CA_SI_OTH_D","KAB","KA_C","KA_D","KA_GAD","KA_GAD_C","KA_GAD_D","KA_KT","KA_KT_C","KA_KT_D","NLB_CAB_KAB","FAB","FA_DI","FA_DI_NA","FA_DI_NA_EIF","FA_DI_NA_EIF_NRE","FA_DI_NA_EIF_NRE_DIDIE","FA_DI_NA_EIF_NRE_DIEDI","FA_DI_NA_EIF_NRE_BFE","FA_DI_NA_EIF_RE","FA_DI_NA_DBI","FA_DI_NA_DBI_DIDIE","FA_DI_NA_DBI_DIEDI","FA_DI_NA_DBI_BFE","FA_DI_NL","FA_DI_NL_EIF","FA_DI_NL_EIF_NRE","FA_DI_NL_EIF_NRE_DIDIE","FA_DI_NL_EIF_NRE_DIEDI","FA_DI_NL_EIF_NRE_BFE","FA_DI_NL_EIF_RE","FA_DI_NL_DBI","FA_DI_NL_DBI_DIDIE","FA_DI_NL_DBI_DIEDI","FA_DI_NL_DBI_BFE","FA_PI","FA_PI_NA","FA_PI_NA_EIF","FA_PI_NA_EIF_CBK","FA_PI_NA_EIF_GOV","FA_PI_NA_EIF_ODC","FA_PI_NA_EIF_OSE","FA_PI_NA_EIF_OSE_OFC","FA_PI_NA_EIF_OSE_OTH","FA_PI_NA_DBS","FA_PI_NA_DBS_CBK","FA_PI_NA_DBS_CBK_ST","FA_PI_NA_DBS_CBK_LT","FA_PI_NA_DBS_ODC","FA_PI_NA_DBS_ODC_ST","FA_PI_NA_DBS_ODC_LT","FA_PI_NA_DBS_GOV","FA_PI_NA_DBS_GOV_ST","FA_PI_NA_DBS_GOV_LT","FA_PI_NA_DBS_OSE","FA_PI_NA_DBS_OSE_ST","FA_PI_NA_DBS_OSE_LT","FA_PI_NA_DBS_OSE_OFC","FA_PI_NA_DBS_OSE_OFC_ST","FA_PI_NA_DBS_OSE_OFC_LT","FA_PI_NA_DBS_OSE_OTH","FA_PI_NA_DBS_OSE_OTH_ST","FA_PI_NA_DBS_OSE_OTH_LT","FA_PI_NL","FA_PI_NL_EIF","FA_PI_NL_EIF_CBK","FA_PI_NL_EIF_GOV","FA_PI_NL_EIF_ODC","FA_PI_NL_EIF_OSE","FA_PI_NL_EIF_OSE_OFC","FA_PI_NL_EIF_OSE_OTH","FA_PI_NL_DBS","FA_PI_NL_DBS_CBK","FA_PI_NL_DBS_CBK_ST","FA_PI_NL_DBS_CBK_LT","FA_PI_NL_DBS_ODC","FA_PI_NL_DBS_ODC_ST","FA_PI_NL_DBS_ODC_LT","FA_PI_NL_DBS_GOV","FA_PI_NL_DBS_GOV_ST","FA_PI_NL_DBS_GOV_ST_NI","FA_PI_NL_DBS_GOV_ST_NM","FA_PI_NL_DBS_GOV_LT","FA_PI_NL_DBS_GOV_LT_NI","FA_PI_NL_DBS_GOV_LT_NM","FA_PI_NL_DBS_OSE","FA_PI_NL_DBS_OSE_ST","FA_PI_NL_DBS_OSE_LT","FA_PI_NL_DBS_OSE_OFC","FA_PI_NL_DBS_OSE_OFC_ST","FA_PI_NL_DBS_OSE_OFC_LT","FA_PI_NL_DBS_OSE_OTH","FA_PI_NL_DBS_OSE_OTH_ST","FA_PI_NL_DBS_OSE_OTH_LT","FA_FDES","FA_FDES_CBK","FA_FDES_ODC","FA_FDES_GOV","FA_FDES_OSE","FA_FDES_OSE_OFC","FA_FDES_OSE_OTH","FA_FDES_NA","FA_FDES_NA_CBK","FA_FDES_NA_ODC","FA_FDES_NA_GOV","FA_FDES_NA_OSE","FA_FDES_NA_OSE_OFC","FA_FDES_NA_OSE_OTH","FA_FDES_NL","FA_FDES_NL_CBK","FA_FDES_NL_ODC","FA_FDES_NL_GOV","FA_FDES_NL_OSE","FA_FDES_NL_OSE_OFC","FA_FDES_NL_OSE_OTH","FA_OI","FA_OI_NA","FA_OI_NL","FA_OI_OE","FA_OI_OE_NA","FA_OI_OE_NL","FA_OI_CAD","FA_OI_CAD_NA","FA_OI_CAD_NA_CBK","FA_OI_CAD_NA_CBK_ST","FA_OI_CAD_NA_CBK_LT","FA_OI_CAD_NA_ODC","FA_OI_CAD_NA_ODC_ST","FA_OI_CAD_NA_ODC_LT","FA_OI_CAD_NA_GOV","FA_OI_CAD_NA_GOV_ST","FA_OI_CAD_NA_GOV_LT","FA_OI_CAD_NA_OSE","FA_OI_CAD_NA_OSE_ST","FA_OI_CAD_NA_OSE_LT","FA_OI_CAD_NA_OSE_OFC","FA_OI_CAD_NA_OSE_OFC_ST","FA_OI_CAD_NA_OSE_OFC_LT","FA_OI_CAD_NA_OSE_OTH","FA_OI_CAD_NA_OSE_OTH_ST","FA_OI_CAD_NA_OSE_OTH_LT","FA_OI_CAD_NL","FA_OI_CAD_NL_CBK","FA_OI_CAD_NL_CBK_ST","FA_OI_CAD_NL_CBK_LT","FA_OI_CAD_NL_ODC","FA_OI_CAD_NL_ODC_ST","FA_OI_CAD_NL_ODC_LT","FA_OI_CAD_NL_ODC_LT_IP","FA_OI_CAD_NL_GOV","FA_OI_CAD_NL_GOV_ST","FA_OI_CAD_NL_GOV_LT","FA_OI_CAD_NL_OSE","FA_OI_CAD_NL_OSE_ST","FA_OI_CAD_NL_OSE_LT","FA_OI_CAD_NL_OSE_OFC","FA_OI_CAD_NL_OSE_OFC_ST","FA_OI_CAD_NL_OSE_OFC_LT","FA_OI_CAD_NL_OSE_OTH","FA_OI_CAD_NL_OSE_OTH_ST","FA_OI_CAD_NL_OSE_OTH_LT","FA_OI_LN","FA_OI_LN_NA","FA_OI_LN_NA_CBK","FA_OI_LN_NA_CBK_IMF","FA_OI_LN_NA_CBK_OST","FA_OI_LN_NA_CBK_OLT","FA_OI_LN_NA_ODC","FA_OI_LN_NA_ODC_ST","FA_OI_LN_NA_ODC_LT","FA_OI_LN_NA_GOV","FA_OI_LN_NA_GOV_IMF","FA_OI_LN_NA_GOV_OST","FA_OI_LN_NA_GOV_OLT","FA_OI_LN_NA_OSE","FA_OI_LN_NA_OSE_ST","FA_OI_LN_NA_OSE_LT","FA_OI_LN_NA_OSE_OFC","FA_OI_LN_NA_OSE_OFC_ST","FA_OI_LN_NA_OSE_OFC_LT","FA_OI_LN_NA_OSE_OTH","FA_OI_LN_NA_OSE_OTH_ST","FA_OI_LN_NA_OSE_OTH_LT","FA_OI_LN_NL","FA_OI_LN_NL_CBK","FA_OI_LN_NL_CBK_IMF","FA_OI_LN_NL_CBK_OST","FA_OI_LN_NL_CBK_OLT","FA_OI_LN_NL_ODC","FA_OI_LN_NL_ODC_ST","FA_OI_LN_NL_ODC_LT","FA_OI_LN_NL_GOV","FA_OI_LN_NL_GOV_IMF","FA_OI_LN_NL_GOV_OST","FA_OI_LN_NL_GOV_OLT","FA_OI_LN_NL_GOV_OLT_DIS","FA_OI_LN_NL_GOV_OLT_DIS_BUD","FA_OI_LN_NL_GOV_OLT_DIS_PRO","FA_OI_LN_NL_GOV_OLT_PAY","FA_OI_LN_NL_OSE","FA_OI_LN_NL_OSE_ST","FA_OI_LN_NL_OSE_LT","FA_OI_LN_NL_OSE_OFC","FA_OI_LN_NL_OSE_OFC_ST","FA_OI_LN_NL_OSE_OFC_LT","FA_OI_LN_NL_OSE_OTH","FA_OI_LN_NL_OSE_OTH_ST","FA_OI_LN_NL_OSE_OTH_LT","FA_OI_IP","FA_OI_IP_NA","FA_OI_IP_NA_CBK","FA_OI_IP_NA_ODC","FA_OI_IP_NA_GOV","FA_OI_IP_NA_OSE","FA_OI_IP_NA_OSE_OFC","FA_OI_IP_NA_OSE_OTH","FA_OI_IP_NL","FA_OI_IP_NL_CBK","FA_OI_IP_NL_ODC","FA_OI_IP_NL_GOV","FA_OI_IP_NL_OSE","FA_OI_IP_NL_OSE_OFC","FA_OI_IP_NL_OSE_OTH","FA_OI_TCA","FA_OI_TCA_NA","FA_OI_TCA_NA_CBK","FA_OI_TCA_NA_CBK_ST","FA_OI_TCA_NA_CBK_LT","FA_OI_TCA_NA_ODC","FA_OI_TCA_NA_ODC_ST","FA_OI_TCA_NA_ODC_LT","FA_OI_TCA_NA_GOV","FA_OI_TCA_NA_GOV_ST","FA_OI_TCA_NA_GOV_LT","FA_OI_TCA_NA_OSE","FA_OI_TCA_NA_OSE_ST","FA_OI_TCA_NA_OSE_LT","FA_OI_TCA_NA_OSE_OFC","FA_OI_TCA_NA_OSE_OFC_ST","FA_OI_TCA_NA_OSE_OFC_LT","FA_OI_TCA_NA_OSE_OTH","FA_OI_TCA_NA_OSE_OTH_ST","FA_OI_TCA_NA_OSE_OTH_LT","FA_OI_TCA_NL","FA_OI_TCA_NL_CBK","FA_OI_TCA_NL_CBK_ST","FA_OI_TCA_NL_CBK_LT","FA_OI_TCA_NL_ODC","FA_OI_TCA_NL_ODC_ST","FA_OI_TCA_NL_ODC_LT","FA_OI_TCA_NL_GOV","FA_OI_TCA_NL_GOV_ST","FA_OI_TCA_NL_GOV_LT","FA_OI_TCA_NL_OSE","FA_OI_TCA_NL_OSE_ST","FA_OI_TCA_NL_OSE_LT","FA_OI_TCA_NL_OSE_OFC","FA_OI_TCA_NL_OSE_OFC_ST","FA_OI_TCA_NL_OSE_OFC_LT","FA_OI_TCA_NL_OSE_OTH","FA_OI_TCA_NL_OSE_OTH_ST","FA_OI_TCA_NL_OSE_OTH_LT","FA_OI_OAR","FA_OI_OAR_NA","FA_OI_OAR_NA_CBK","FA_OI_OAR_NA_CBK_ST","FA_OI_OAR_NA_CBK_LT","FA_OI_OAR_NA_ODC","FA_OI_OAR_NA_ODC_ST","FA_OI_OAR_NA_ODC_LT","FA_OI_OAR_NA_GOV","FA_OI_OAR_NA_GOV_ST","FA_OI_OAR_NA_GOV_LT","FA_OI_OAR_NA_OSE","FA_OI_OAR_NA_OSE_ST","FA_OI_OAR_NA_OSE_LT","FA_OI_OAR_NA_OSE_OFC","FA_OI_OAR_NA_OSE_OFC_ST","FA_OI_OAR_NA_OSE_OFC_LT","FA_OI_OAR_NA_OSE_OTH","FA_OI_OAR_NA_OSE_OTH_ST","FA_OI_OAR_NA_OSE_OTH_LT","FA_OI_OAR_NL","FA_OI_OAR_NL_CBK","FA_OI_OAR_NL_CBK_ST","FA_OI_OAR_NL_CBK_LT","FA_OI_OAR_NL_ODC","FA_OI_OAR_NL_ODC_ST","FA_OI_OAR_NL_ODC_LT","FA_OI_OAR_NL_GOV","FA_OI_OAR_NL_GOV_ST","FA_OI_OAR_NL_GOV_LT","FA_OI_OAR_NL_OSE","FA_OI_OAR_NL_OSE_ST","FA_OI_OAR_NL_OSE_LT","FA_OI_OAR_NL_OSE_OFC","FA_OI_OAR_NL_OSE_OFC_ST","FA_OI_OAR_NL_OSE_OFC_LT","FA_OI_OAR_NL_OSE_OTH","FA_OI_OAR_NL_OSE_OTH_ST","FA_OI_OAR_NL_OSE_OTH_LT","FA_OI_SDR","NEO","OB","R","R_RA","R_RA_MG","R_RA_MG_GB","R_RA_MG_UGA","R_RA_SDR","R_RA_IMF","R_RA_ORA","R_RA_ORA_CAD","R_RA_ORA_CAD_CMA","R_RA_ORA_CAD_COE","R_RA_ORA_SEC","R_RA_ORA_SEC_DBT","R_RA_ORA_SEC_DBT_ST","R_RA_ORA_SEC_DBT_LT","R_RA_ORA_SEC_EIF","R_RA_ORA_FDR","R_RA_ORA_OCL","R_UFC","R_UFC_DRW","R_UFC_PAY","R_EXF","MI_E_EP","MI_E_PA","MI_EX","MI_CAB_NGRA","MI_DBT_EXT","MI_DBT_EXT_ARR","MI_EDS_NIMF_PEX","MI_EDS_NIMF_PEX_GS","MI_EDS_PEX","MI_EDS_PEX_GS","MI_DBT_PEX","MI_R_EXT_MIM_GS","MI_R_EXT_GFER","MI_R_EXT_MIM_NOIL"
2001-07-01,2001,"Q3","2001/02","Q1","July",-90.3799478176238,442.591498429274,532.971446246898,-214.808994906157,168.353662562803,383.16265746896,-133.193589417679,113.44597573,246.639565147679,-142.169589417679,104.46997573,27.329374,77.14060173,0,0,0,0,0,0,0,0,246.639565147679,30.9476485536,25.865795,5.0818535536,182.262965,34.88296,147.380005,33.4289515940791,0,0,0,8.976,8.976,0,-81.6154054884779,54.9076868328027,136.523092321281,0,0,0,0,0,0,-31.1385085531246,7.70385401439291,38.8423625675175,41.3909196844444,41.3909196844444,0,0,0,0,-5.09227047725179,0.381578777715383,5.47384925496718,0,0,0,0,0,0,1.69,3.32,1.63,-16.02983387,0,16.02983387,0,0,0,2.11133435625,2.11133435625,0,74.547046628796,-33.2692561179713,5.45809726093815,38.7273533789095,-11.585298375,0,11.585298375,-21.6839577429713,5.45809726093815,27.1420550039095,-16.4277673353611,0,16.4277673353611,-0.00965545536037947,0,0.00965545536037947,-8.63952668224989,2.06510553093815,10.704632213188,4.45329816,3.39299173,3.39299173,0,0,0,0,157.698303206504,268.779738605533,111.081435399029,105.292209558585,105.292209558585,24.58863,69.57725,11.1263295585852,0,0,52.4060936479193,163.487529046948,120.980771494741,42.5067575522064,111.081435399029,0,0,0,0,0,0,0,0,0,-90.3799478176238,-90.5638062489765,-44.9914903379817,0,0,0,0,0,0,0,0,0,0,0,44.9914903379817,32.1565849879817,21.6288176526207,21.6288176526207,0,0,10.5277673353611,12.83490535,12.83490535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.5723159109948,-6.3468407185047,39.2254751924901,0,0,0,-6.10298271631182,-6.3468407185047,0,0,0,-0.974862233491706,-0.974862233491706,0,0,0,0,-5.371978485013,-5.371978485013,0,0,0,0,-5.371978485013,-5.371978485013,0,-0.24385800219288,0,0,0,-0.24385800219288,-0.24385800219288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.3261924764062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3261924764062,0,0,0,0,0,0,0,42.322467001121,0,0,42.322467001121,59.4275243447316,32.9372,26.4903243447316,-17.1050573436106,1.00372547528517,1.68895627376426,-0.685230798479088,0,0,0,1.00372547528517,1.68895627376426,-0.685230798479088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8568592817232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8568592817232,0,0,0,0,0,0,0,0,0,-3.8568592817232,-3.8568592817232,0,0,0,0,-3.8568592817232,-3.8568592817232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.9934409860844,10.8095825547316,-10.8095825547316,-6.60228653499996,0,0,0,0,0,-6.60228653499996,-6.60228653499996,0,-6.60228653499996,0,0,0,0,0,0,0,-4.658580415,0,-4.658580415,8.86587643473164,1749.69,1743.08283333333,168.353662562803,-195.672157376209,0,0,27.6078545743581,18.6036938687428,31.7142853093604,21.3708332015518,0,5.97771568970992,757.9,5.97771568970992
2001-10-01,2001,"Q4","2001/02","Q2","October",19.595465316949,516.009937015165,496.414471698216,-199.416796072957,166.387726706992,365.804522779949,-133.453119738152,107.87843,241.331549738152,-148.183119738152,93.14843,15.2,77.94843,0,0,0,0,0,0,0,0,241.331549738152,31.9915601483667,28.7462666666667,3.2452934817,182.38143717975,31.03862,151.34281717975,26.9585524100356,0,0,0,14.73,14.73,0,-65.9636763348048,58.5092967069924,124.472973041797,0,0,0,0,0,0,-29.8818993161609,7.67224196439291,37.5541412805538,46.1324034177778,46.1324034177778,0,0,0,0,-4.88378766686057,0.3933169685717,5.27710463543227,0,0,0,0,0,0,1.13,2.2,1.07,-20.45376447,0,20.45376447,0,0,0,2.11133435625,2.11133435625,0,60.1179626558111,-31.793618026166,13.1588456417364,44.9524636679024,-11.585298375,0,11.585298375,-20.208319651166,13.1588456417364,33.3671652929024,-16.4277673353611,0,16.4277673353611,0,0,0,-15.7149120258049,1.22448593173636,16.9393979575413,4.17148917554069,11.93435971,11.93435971,0,0,0,0,250.805879416072,336.463364666436,85.6574852503637,181.514256298856,181.514256298856,93.71663595,69.57725,18.220370348856,0,0,69.2916231172161,154.94910836758,114.662340192009,40.2867681755708,85.6574852503637,0,0,0,0,0,0,0,0,0,19.595465316949,-228.088044126181,-44.9914903379817,0,0,0,0,0,0,0,0,0,0,0,44.9914903379817,32.1565849879817,21.6288176526207,21.6288176526207,0,0,10.5277673353611,12.83490535,12.83490535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-183.0965537882,-11.9743271335359,171.122226654664,0,0,0,-17.6714135936549,-11.9743271335359,0,0,0,-39.5425980892907,-39.5425980892907,0,0,0,0,27.5682709557548,27.5682709557548,0,0,0,0,27.5682709557548,27.5682709557548,0,5.69708646011904,0,0,0,5.69708646011904,5.69708646011904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170.1590381088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.1590381088,0,0,0,0,0,0,0,169.155312633515,0,0,169.155312633515,191.413815316427,165.769988,25.6438273164269,-22.2585026829116,1.00372547528517,1.68895627376426,-0.685230798479088,0,0,0,1.00372547528517,1.68895627376426,-0.685230798479088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73389791425575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73389791425575,0,0,0,0,0,0,0,0,0,-4.73389791425575,-4.73389791425575,0,0,0,0,-4.73389791425575,-4.73389791425575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.04955400922717,-239.633955433903,239.633955433903,235.78948954783,0,0,0,0,0,235.78948954783,235.78948954783,0,235.78948954783,0,0,0,0,0,0,0,-14.7692947925,0,-14.7692947925,10.9248289064269,1727.4,1729.10438995215,166.387726706992,-161.918790981907,3654.07872056,0,29.8298742389929,19.340368810176,44.1935565640879,28.6531440305425,3387.21903958002,7.63017309286873,981.5,7.63017309286873
2002-01-01,2002,"Q1","2001/02","Q3","January",-97.8047095748207,420.54996431396,518.354673888781,-204.01344285006,185.44125709469,389.45469994475,-135.256546237612,127.60245069,262.858996927612,-149.506546237612,113.35245069,21.565253,91.78719769,0,0,0,0,0,0,0,0,262.858996927612,36.13965351195,28.41672,7.72293351195,200.081554547,25.852435,174.229119547,26.6377888686621,0,0,0,14.25,14.25,0,-68.7568966124477,57.8388064046905,126.595703017138,0,0,0,0,0,0,-33.1088850571794,7.75673618590289,40.8656212430823,46.4837198755555,46.4837198755555,0,0,0,0,-5.68179512119794,0.397015986982048,6.07881110817999,0,0,0,0,0,0,0.24,1.09,0.85,-19.398615357,0,19.398615357,0,0,0,2.11133435625,2.11133435625,0,59.4026553088759,-25.3307909879737,7.97709874622254,33.3078897341963,-11.585298375,0,11.585298375,-13.7454926129737,7.97709874622254,21.7225913591963,-15.625,0,15.625,0,0,0,-5.15846836297375,0.939122996222537,6.09759135919629,3.98405658,7.03797575,7.03797575,0,0,0,0,131.539524263213,227.131608473047,95.5920842098344,100.505137506099,100.505137506099,14.61,69.57725,16.3178875060993,0,0,31.0343867571136,126.626470966948,93.7035885155416,32.9228824514065,95.5920842098344,0,0,0,0,0,0,0,0,0,-97.8047095748207,-60.4105898583257,-57.892014799375,0,0,0,0,0,0,0,0,0,0,0,57.892014799375,47.167014799375,36.642014799375,36.642014799375,0,0,10.525,10.725,10.725,0,0,-0.375,-0.375,-0.375,0,0,0,-0.375,0,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14357505895075,4.22076795962312,6.36434301857387,0,0,0,6.12213838043163,4.22076795962312,0,0,0,12.2891739112633,12.2891739112633,0,0,0,0,-8.06840595164022,-8.06840595164022,0,0,0,0,-8.06840595164022,-8.06840595164022,0,-1.90137042080851,0,0,0,-1.90137042080851,-1.90137042080851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.809836156716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.809836156716,0,0,0,0,0,0,0,3.509836156716,0,0,3.509836156716,27.2349015100426,0,27.2349015100426,-23.7250653533266,7.3,0.899999999999999,6.4,0,0,0,7.3,0.899999999999999,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54412271733362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54412271733362,0,0,0,0,0,0,0,0,0,-2.54412271733362,-2.54412271733362,0,0,0,0,-2.54412271733362,-2.54412271733362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.9690338725477,50.3631535890426,-50.3631535890426,-45.851412779,0,0,0,0,0,-45.851412779,-45.851412779,0,-45.851412779,0,0,0,0,0,0,0,-4.617891,0,-4.617891,9.12963181004256,1778.055,1750.40333333333,185.441257094691,-198.30984708092,0,0,29.6546028664679,20.4053836739675,33.2735701943124,22.8956013700447,0,7.11973235598095,920.6,7.11973235598095
2002-04-01,2002,"Q2","2001/02","Q4","April",-100.771961069959,417.081248017399,517.853209087358,-214.384881485825,168.664706837586,383.049588323411,-132.320719617367,121.114932,253.435651617367,-151.032719617367,102.402932,21.159512,81.24342,0,0,0,0,0,0,0,0,253.435651617367,36.3736748955,27.80717,8.5665048955,188.841142595,31.455285,157.385857595,28.2208341268667,0,0,0,18.712,18.712,0,-82.0641618684583,47.5497748375864,129.613936706045,0,0,0,0,0,0,-31.7154455128006,7.75988586590289,39.4753313787035,34.9518879458586,34.9518879458586,0,0,0,0,-4.86641920884237,0.586666669574927,5.45308587841729,0,0,0,0,0,0,0.89,2.14,1.25,-20.502650267,0,20.502650267,0,0,0,2.11133435625,2.11133435625,0,62.9328691819239,-30.1195408261771,2.87178232488468,32.9913231510617,-11.585298375,0,11.585298375,-18.5342424511771,2.87178232488468,21.4060247760617,-15.625,0,15.625,-0.0367264549096973,0,0.0367264549096973,-4.61632489626735,1.12797342488468,5.74429832115203,2.72593596,1.7438089,1.7438089,0,0,0,0,143.732461242043,245.544758854928,101.812297612885,98.3617885874031,98.3617885874031,14.715,69.57725,14.069538587403,0,0,45.3706726546402,147.182970267525,108.915397997968,38.2675722695565,101.812297612885,0,0,0,0,0,0,0,0,0,-100.771961069959,-38.7605622973214,-42.252014799375,0,0,0,0,0,0,0,0,0,0,0,42.252014799375,31.527014799375,21.002014799375,21.002014799375,0,0,10.525,10.725,10.725,0,0,-0.375,-0.375,-0.375,0,0,0,-0.375,0,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8664525020536,24.2449482781217,20.378495776068,0,0,0,24.5126487977297,24.2449482781217,0,0,0,45.7637404726774,45.7637404726774,0,0,0,0,-21.5187921945557,-21.5187921945557,0,0,0,0,-21.5187921945557,-21.5187921945557,0,-0.267700519608056,0,0,0,-0.267700519608056,-0.267700519608056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.4193177976897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4193177976897,0,0,0,0,0,0,0,16.1193177976897,0,0,16.1193177976897,26.4836782937663,0,26.4836782937663,-10.3643604960766,7.3,0.899999999999999,6.4,0,0,0,7.3,0.899999999999999,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7731215020136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7731215020136,0,0,0,0,0,0,0,0,0,-2.7731215020136,-2.7731215020136,0,0,0,0,-2.7731215020136,-2.7731215020136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.1845553306288,72.1959541032662,-72.1959541032662,-85.2289501087794,0,0,0,0,0,-85.2289501087794,-85.2289501087794,0,-85.2289501087794,0,0,0,0,0,0,0,-8.897404477,0,-8.897404477,-4.13559152851313,1797.15,1795.65166666667,168.664706837586,-199.133749657362,3825.2114277412,0,16.4141610548896,11.7866982208336,24.5128651494433,17.6022242671008,3158.33181307586,6.80489885602023,872.9,6.80489885602023
