"Date","Year","Quarter","FY","QFY","Month","REV_GRA","REV","REV_URA","REV_NURA","REV_OIL","GRA","GRA_BUD","GRA_PRO","EXP_LEN","EXP_CU","EXP_CU_W","EXP_CU_I","EXP_CU_I_DOM","EXP_CU_I_EXT","EXP_CU_OTH","EXP_DEV","EXP_DEV_DOM","EXP_DEV_EXT","NLP","NLP_HPP","NLP_HPP_GOU","NLP_HPP_EXBK","NLP_BOU","PAY_ARR_DOM","BAL_DOM","BAL_PRI","BAL_FIS_NGRA","BAL_FIS","FIN","FIN_EXT","FIN_EXT_DEP","FIN_EXT_DIS","FIN_EXT_DIS_BUD","FIN_EXT_DIS_PRO","FIN_EXT_AMO","FIN_DOM","FIN_DOM_BK","FIN_DOM_NBK","EAO"
2005-06-01,2005,"Q2","2004/05","Q4","June",265.625684113663,217.161619271,213.16602586,3.995593411,0,48.464064842663,18.4882447429713,29.9758200996917,355.976287758172,230.929203978369,72.1750765256666,20.5899393463692,16.8761119769347,3.71382736943455,138.164188106333,107.282173976803,87.197741742,20.0844322348029,0.00201978800000013,,,,,17.762890015,-115.016408882935,-69.7606642981397,-138.814668487172,-90.350603644509,90.350603644509,-11.0514145078815,0,22.7920979466911,0.0638534505800017,22.728244496111,-33.8435124545725,66.0432015711351,-62.8848004099999,128.928001981135,35.3588165812554
2005-07-01,2005,"Q3","2005/06","Q1","July",209.178771935193,161.553173667,159.393991,2.159182667,0,47.6255982681935,4.92954792470413,42.6960503434893,198.732040653172,120.70354652,62.5950020765,16.6407801241671,14.5916456795153,2.04913444465188,41.4677643193333,80.0069711331715,18.560842745,61.4461283881716,-2,,,,,0.021523,26.3163958466514,27.0875114061886,-37.178866986172,10.4467312820215,-10.4467312820215,29.4085863167462,0,36.188136786006,0,36.188136786006,-6.77955046925979,-42.8047493090001,69.81169658,-112.616445889,2.94943171023247
2005-08-01,2005,"Q3","2005/06","Q1","August",214.486189532743,159.794065273,157.292211966,2.501853307,0,54.6921242597433,11.996073916254,42.6960503434893,292.975462662636,199.929062859464,73.5720042585,23.7794498966308,14.397250471943,9.38219942468774,102.577608704333,96.5300712031716,35.083942815,61.4461283881716,-3.4836714,,,,,0,-62.3530695767763,-54.7098232332616,-133.181397389636,-78.4892731298924,78.4892731298924,-0.619952547423669,0,36.188136786006,0,36.188136786006,-36.8080893334296,115.674867483,124.600165658,-8.92529817499998,-36.5656418056839
2005-09-01,2005,"Q3","2005/06","Q1","September",257.422306622628,190.74744774,186.794632,3.95281574,0,66.674858882628,23.9788085391387,42.6960503434893,257.621707058338,154.597033353166,70.7846960495,23.1935783173327,16.3085519958805,6.8850263214522,60.6187589863333,91.6869516601716,30.240823272,61.4461283881716,0,,,,,11.337722045,1.45689539128615,22.9941778816232,-66.8742593183376,-0.199400435709549,0.199400435709549,-3.38864229151564,0,36.188136786006,0,36.188136786006,-39.5767790775216,3.10064908800028,-0.0877325619997009,3.18838164999998,0.487393639224905
2005-10-01,2005,"Q4","2005/06","Q2","October",232.013794473524,170.717856535,167.724064666,2.993791869,0,61.2959379385239,20.752304023372,40.543633915152,303.166111917966,177.458525138794,68.6331892335,21.9942799619611,14.1983926104811,7.79588735148,86.8310559433333,111.712368024172,50.266239636,61.4461283881716,-6.340519103,,,,,20.335737858,-63.2062396433144,-49.1580374824809,-132.448255382966,-71.152317444442,71.152317444442,78.148081717322,0,88.432761248885,54.0689604261,34.363800822785,-10.284679531563,6.38146199400038,-27.8650552749996,34.246517269,-13.3772262668804
2005-11-01,2005,"Q4","2005/06","Q2","November",222.882961597453,166.639190993,164.992111007,1.647079986,0,56.2437706044529,15.700136689301,40.543633915152,347.818269506416,213.248992060244,75.0513650385,18.0906105824107,14.7866784330077,3.303932149403,120.107016439333,109.519056744172,48.072928356,61.4461283881716,0,,,,,25.050220702,-116.429017975841,-106.844697326552,-181.179078513416,-124.935307908963,124.935307908963,24.163801259294,0,40.655840071345,6.29203924856,34.363800822785,-16.492038812051,112.317756238999,89.315995195999,23.001761043,-11.5462495893304
2005-12-01,2005,"Q4","2005/06","Q2","December",403.485831489717,241.446550032,240.121067312,1.32548272,0,162.039281457717,121.495647542565,40.543633915152,263.011547212267,166.144512489096,74.9125509995,19.0547250572623,16.3620306868219,2.6926943704404,72.1772364323333,96.7768473171716,35.330718929,61.4461283881716,-1.644470594,,,,,1.734658,42.5738255783448,159.529009334712,-21.5649971802672,140.47428427745,-140.47428427745,42.4454114034052,0,48.384324422785,14.0205236,34.363800822785,-5.9389130193798,-153.285798803,-126.558809784,-26.726989019,-29.6338968778554
2006-01-01,2006,"Q1","2005/06","Q3","January",343.089148014238,170.64393995,168.440417768,2.203522182,0,172.445208064238,121.614260922082,50.8309471421564,305.2356484021,209.895703444928,70.0871549555,18.5537314040951,14.9162141040887,3.6375173000064,121.254817085333,90.0329774441716,28.586849056,61.4461283881716,-4.111398623,,,,,9.418366136,-69.5080627639219,56.4072310162332,-134.5917084521,37.8534996121381,-37.8534996121381,33.818579205196,0,43.0830780211288,0,43.0830780211288,-9.2644988159328,110.753196483,-83.4345985870001,194.18779507,-182.425275300334
2006-02-01,2006,"Q1","2005/06","Q3","February",251.375075304611,162.301821577,157.288739794,5.01308178299998,0,89.0732537276108,38.2423065854544,50.8309471421564,333.288999144465,208.247668969293,68.1684572075,21.6681705274597,14.7190152916213,6.9491552358384,118.411041234333,118.430468154172,56.984339766,61.4461283881716,0,,,,,6.610862021,-102.591893943455,-60.2457533123942,-170.987177567465,-81.9139238398539,81.9139238398539,24.4821982155688,0,43.0830780211288,0,43.0830780211288,-18.60087980556,-78.353242552,42.616165085,-120.969407637,135.784968176285
2006-03-01,2006,"Q1","2005/06","Q3","March",292.1717083701,207.315484685,190.647487335,16.66799735,0,84.8562236850998,34.0252765429434,50.8309471421564,263.420210663318,183.535355995147,77.9070027705,24.5138428293134,16.9490078635916,7.5648349657218,81.1145103953333,81.9827392631716,20.536610875,61.4461283881716,-3.705674364,,,,,1.607789769,12.9062373755751,53.265340536095,-56.1047259783183,28.7514977067815,-28.7514977067815,29.9835967286722,0,43.0830780211288,0,43.0830780211288,-13.0994812924566,-25.3232588369993,-11.2360346519994,-14.0872241849999,-33.4118355984544
2006-04-01,2006,"Q2","2005/06","Q4","April",202.304532778608,187.06975502,175.268384551,11.801370469,0,15.2347777586077,12.0028221928272,3.23195556578046,289.001443701912,167.848158168741,72.5242491305,21.4155488415741,15.1641030463233,6.2514457952508,73.9083601966667,117.827808526172,56.381680138,61.4461283881716,0,,,,,3.325477007,-34.23411449849,-65.2813620817306,-101.931688681912,-86.6969109233047,86.6969109233047,7.574800249657,0,16.0631825514526,0,16.0631825514526,-8.4883823017956,30.4797733729994,30.7323376409994,-0.252564268,48.6423373006483
2006-05-01,2006,"Q2","2005/06","Q4","May",254.411576486335,208.941555646,185.541151697,23.400403949,0,45.4700208403351,42.2380652745546,3.23195556578046,335.493961705657,217.388004300485,73.4044001791667,18.6727608763187,15.5035331912469,3.1692276850718,125.310843245,121.152095062172,59.705966674,61.4461283881716,-6.622562241,,,,,3.576424584,-61.9370499864135,-62.4096243430031,-126.552406059657,-81.0823852193218,81.0823852193218,4.7705692668824,0,16.0631825514526,0,16.0631825514526,-11.2926132845702,136.654186377001,79.7516473170005,56.90253906,-60.3423704245611
2006-06-01,2006,"Q2","2005/06","Q4","June",328.705647414932,286.842117815,277.504697296,9.33742051899999,0,41.8635295999323,37.3865017053487,4.47702789458354,359.228147925754,212.788353663445,78.8121356171667,20.529611814612,16.4609544312132,4.06865738339883,113.446606231667,140.356728505308,78.9106001171369,61.4461283881716,-1.408738419,,,,,7.491804176,-6.87124433918351,-9.99288869620956,-72.3860301107539,-30.5225005108216,30.5225005108216,-1.65458815108668,0,18.7833185075526,1.94433808214001,16.8389804254126,-20.4379066586393,-134.260258769641,-124.07405317964,-10.1862055900001,166.437347431549
2006-07-01,2006,"Q3","2006/07","Q1","July",450.996208699059,178.927659554,176.448335567,2.479323987,0,272.068549145059,242.521233405617,29.5473157394417,191.315808729412,141.832920907646,60.1856535729167,17.1264326513958,14.9136916029756,2.21274104842017,64.5208346833333,48.0221699707658,20.392533412,27.6296365587658,0,,,,,1.460717851,17.4542284317744,276.806832621043,-12.3881491754115,259.680399969647,-259.680399969647,62.9531416608342,0,100.819085991339,52.7176529145146,48.101433076824,-37.8659443305044,-321.53652434435,-298.40902483935,-23.1274995050001,-1.09701728613101
2006-08-01,2006,"Q3","2006/07","Q1","August",255.457200793787,204.592227081,194.035570025,10.556657056,0,50.8649737127868,21.3176579733451,29.5473157394417,345.430157001089,196.933980089443,86.1940585933333,18.1619332357764,15.0032680956613,3.1586651401151,92.5779882603334,144.236440891646,62.455664702,81.7807761896457,-2.408559938,,,,,6.668295958,-55.898488590328,-71.8110229715255,-140.837929920089,-89.972956207302,89.972956207302,20.054780603887,0,48.286207076824,0.184774,48.101433076824,-28.231426472937,138.97023900499,132.41934161699,6.55089738800015,-69.0520634015755
2006-09-01,2006,"Q3","2006/07","Q1","September",253.351759441148,204.959782719,196.189731773,8.77005094599998,0,48.3919767221478,18.8446609827061,29.5473157394417,260.756394606533,164.502754072087,71.8476250913333,20.7077777454206,16.8660068834622,3.8417708619584,71.9473512353333,98.1490514634457,21.465920762,76.6831307014457,-5.37238088599997,,,,,3.476969957,24.7282896758711,13.3031425800353,-55.7966118875331,-7.40463516538529,7.40463516538529,37.6222160055699,0,48.101433076824,0,48.101433076824,-10.4792170712541,-17.0007557720997,-16.6453649390997,-0.355390832999944,-13.2168250680849
2006-10-01,2006,"Q4","2006/07","Q2","October",248.675524559751,197.709957579,193.414671636,4.295285943,0,50.9655669807513,21.4182512413096,29.5473157394417,397.042795391125,191.86022834604,79.2599458283333,21.584757192373,15.3323036714963,6.25245352087678,91.0155253253333,175.637038557086,75.417921667,100.219116890086,-5.39611411500001,,,,,34.941642603,-92.8612674011629,-126.782513639001,-199.332837812125,-148.367270831374,148.367270831374,48.8300955133279,0,57.030086281824,8.928653205,48.101433076824,-8.19999076849614,89.0033614661,15.9606998221,73.0426616440001,10.5338138519462
2006-11-01,2006,"Q4","2006/07","Q2","November",269.427857442605,221.574413855,203.625720562,17.948693293,0,47.8534435876049,18.3061278481632,29.5473157394417,412.247435118625,233.443668379859,82.0346329693333,19.6754427681924,17.1728247915678,2.50261797662463,131.733592642333,159.026820134766,89.076334514,69.9504856207657,-2.81475909000002,,,,,22.591705694,-118.219917666234,-123.144134907827,-190.673021263625,-142.81957767602,142.81957767602,41.8056780789006,0,48.101433076824,0,48.101433076824,-6.2957549979234,-127.98420872992,-168.47377179992,40.48956307,228.99810832704
2006-12-01,2006,"Q4","2006/07","Q2","December",576.940706658347,285.654684735,275.669023454,9.98566128100001,0,291.286021923347,261.738706183905,29.5473157394417,262.131896628414,188.699777350609,87.1041357052833,19.2171664519921,16.1419411126564,3.07522533933564,82.3784751933334,63.5828747918057,22.91324675,40.6696280418057,6.51581354100003,,,,,3.333430945,67.267641487727,334.025976481924,23.5227881065857,314.808810029932,-314.808810029932,37.1719792387059,0,49.4441370728046,1.34270399598053,48.101433076824,-12.2721578340987,-143.31841951345,-73.1889532423997,-70.1294662710501,-208.662369755188
2007-01-01,2007,"Q1","2006/07","Q3","January",246.404555455725,210.837452531,208.0820175,2.755435031,0,35.5671029247249,6.0197871852832,29.5473157394417,340.378477751055,219.619564553709,80.6157148733333,18.3366038720422,16.6963400253354,1.6402638467068,120.667245808333,94.6258378373458,48.672073997,45.9537638403458,0,,,,,26.13307536,-81.9469975330021,-75.6373184232876,-129.541025220055,-93.9739222953298,93.9739222953298,47.0613589055032,0,53.782960676824,5.6815276,48.101433076824,-6.7216017713208,38.68902728984,9.25987368583992,29.429153604,8.22353609998664
2007-02-01,2007,"Q1","2006/07","Q3","February",238.987401945128,189.990957234,186.544181094,3.44677614,0,48.9964447111281,19.4491289716864,29.5473157394417,310.816871811941,197.575211539195,80.2826633933333,18.8610975705287,15.6878139899847,3.173283580544,98.4314505753333,105.469001547746,36.594903335,68.8740982127457,-2.12746920000001,,,,,9.900127925,-48.7785327846513,-52.9683722962842,-120.825914577941,-71.829469866813,71.829469866813,39.9334331948464,0,48.101433076824,0,48.101433076824,-8.1679998819776,22.4999348482042,50.3910509388398,-27.8911160906356,9.39610182376233
2007-03-01,2007,"Q1","2006/07","Q3","March",292.921773318442,237.485314205,225.273393661,12.211920544,0,55.4364591134417,25.889143374,29.5473157394417,210.561774322469,171.560786936263,82.8877907973333,20.9481326325965,16.9087485079973,4.0393841245992,67.7248635063333,94.0545285895057,68.241998325,25.8125302645057,-62.8029002013,,,,,7.749358998,56.7754542716361,103.308131628569,26.9235398825312,82.3599989959729,-82.3599989959729,59.6385041217216,0,66.483573076824,18.38214,48.101433076824,-6.8450689551024,-44.3176812186744,-124.64778938031,80.3301081616357,-97.6808218990202
2007-04-01,2007,"Q2","2006/07","Q4","April",253.857481115319,213.973185454,212.222841257,1.750344197,0,39.8842956613185,10.3369799218768,29.5473157394417,489.657836830677,225.621394827062,83.7274665953333,21.3605035283949,15.7543294002131,5.6061741281818,120.533424703333,196.012934746616,116.217830305,79.7951044416157,56.050488222,,,,,11.973019035,-190.28337280688,-214.439852186964,-275.684651376677,-235.800355715359,235.800355715359,42.2016670956475,0,48.101433076824,0,48.101433076824,-5.8997659811765,28.5293173784102,13.7947954954103,14.7345218829999,165.069371241301
2007-05-01,2007,"Q2","2006/07","Q4","May",316.109069171442,245.448829852,228.31461244,17.134217412,0,70.6602393194417,41.11292358,29.5473157394417,507.280676836107,244.061262834672,83.1530591863333,18.6339396150051,16.6896767013691,1.944262913636,142.274264033333,120.998015440436,66.170036602,54.8279788384357,130.510739719,,,,,11.710658842,-205.059605232036,-172.537668049661,-261.831846984108,-191.171607664666,191.171607664666,38.095112151612,0,48.101433076824,0,48.101433076824,-10.006320925212,187.71134096614,172.44628105214,15.2650599139999,-34.634845453086
2007-06-01,2007,"Q2","2006/07","Q4","June",407.163672762842,331.347769153,326.001699833,5.34606932,0,75.8159036098417,46.2685878704,29.5473157394417,480.147089288918,264.381060630646,109.217782903333,19.3682936939794,18.2737803636886,1.09451333029074,135.794984033333,216.307926631271,86.2167532320324,130.091173399239,-11.091416813,,,,,10.54951884,-17.6136334063879,-53.6151228320965,-148.799320135918,-72.9834165260759,72.9834165260759,204.484780924109,-220.4136844373,430.833542277804,382.73210920098,48.101433076824,-5.93507691639569,-113.0025710616,-331.7239412576,218.721370196,-18.4987933364327
2007-07-01,2007,"Q3","2007/08","Q1","July",264.753767110991,220.624645887,218.735478171,1.889167716,0,44.1291212239909,41.9566271040829,2.172494119908,197.00932491466,147.812015470557,74.7305930031111,19.8288139146208,18.5675980982188,1.261215816402,53.2526085528251,39.4386485531032,33.034492999,6.40415555410323,-0.391165937000011,,,,,10.149826828,31.280692342845,87.5732561109515,23.6153209723398,67.7444421963307,-67.7444421963307,-22.6717376430207,0,26.4438290041953,0,26.4438290041953,-49.115566647216,-106.552061704223,-62.4947732310002,-44.0572884732224,61.4793571509126
2007-08-01,2007,"Q3","2007/08","Q1","August",260.076296151261,227.564390187,224.635160223,2.929229964,0,32.5119059642615,23.0879130497356,9.42399291452582,310.223497702608,255.121990435005,92.7148785211111,24.8094551870693,21.5846403779793,3.22481480909,137.597656726825,48.4327584276024,34.196301952,14.2364564756024,-2.549960204,,,,,9.218709044,-65.1978362309154,-25.337746364277,-82.6591075156078,-50.1472015513463,50.1472015513463,251.475927180223,207,49.6377863800766,0,49.6377863800766,-5.161859199854,-234.293992196222,-231.03875862,-3.2552335762222,32.9652665673455
2007-09-01,2007,"Q3","2007/08","Q1","September",264.552251630496,238.609404874,225.84392,12.765484874,0,25.9428467564956,15.9558124911076,9.98703426538797,449.043723757081,274.805032173515,86.7410923141111,24.796042222579,19.8392578442872,4.9567843782918,163.267897636825,173.266266528566,61.785218014,111.481048514566,-0.988305932999992,,,,,1.960730988,-93.9964859902234,-159.695429904007,-210.434318883081,-184.491472126586,184.491472126586,68.2861624041463,0,69.9272177471782,0,69.9272177471782,-1.6410553430319,121.628166129778,110.842164811,10.7860013187777,-5.42285640733813
2007-10-01,2007,"Q4","2007/08","Q2","October",297.916953035768,249.473759701,245.664953411,3.80880629,0,48.4431933347675,25.0307422611357,23.4124510736318,464.403563978718,276.399684442829,89.4294348821111,25.888176465893,20.6342609648552,5.2539155010378,161.082073094825,134.764970012888,97.834060853,36.9309091598885,0.0172304630000042,,,,,53.22167906,-172.744979616791,-140.598434477057,-214.929804277718,-166.48661094295,166.48661094295,26.714942474842,0,29.8964622916639,0,29.8964622916639,-3.1815198168219,151.368040594779,140.864048669,10.5039919257788,-11.596372126671
2007-11-01,2007,"Q4","2007/08","Q2","November",269.832273806319,246.310165249,240.977459698,5.332705551,0,23.5221085573192,18.2236121956096,5.29849636170963,343.897507710994,265.551041433303,93.4307975831111,24.5756770786997,22.9825036392984,1.5931734394013,147.544566771492,58.0486850566917,40.152924676,17.8957603806917,-2.11311496200001,,,,,22.410896183,-78.0984086419012,-49.4895568259754,-97.5873424619943,-74.0652339046751,74.0652339046751,9.19144084323745,0,20.5336199181829,0,20.5336199181829,-11.3421790749454,125.660268252627,163.848959349851,-38.1886910972231,-60.7864751911898
2007-12-01,2007,"Q4","2007/08","Q2","December",541.153415329397,358.497428359,343.050066692,15.447361667,0,182.655986970397,173.109875703659,9.54611126673783,122.567395025386,179.689241091096,90.5351269241111,24.2166316974927,21.1688642368323,3.0477674606604,64.9374824694917,61.8144382612902,16.894768067,44.9196701942902,-128.283990656,,,,,9.347706329,283.897470988565,442.802652001504,235.930033333614,418.586020304011,-418.586020304011,38.7415635290727,0,55.2943939160028,0,55.2943939160028,-16.5528303869301,-453.575415429904,-484.521952838682,30.9465374087778,-3.75216840317927
2008-01-01,2008,"Q1","2007/08","Q3","January",340.989004709481,247.142828396,244.68823456,2.454593836,0,93.846176313481,76.247664978593,17.5985113348879,405.865807276988,255.185093531344,96.0804009114445,25.9225403158249,24.5270972722359,1.395443043589,133.182152304075,120.642285239644,79.614994696,41.0272905436439,5.04054670300002,,,,,24.997881803,-116.300245293755,-38.9542622516824,-158.722978880988,-64.8768025675073,64.8768025675073,19.2060111819011,0,23.9329639002771,4.12948571189,19.8034781883871,-4.726952718376,102.636844858669,61.9921581348918,40.6446867237776,-56.9660534730632
2008-02-01,2008,"Q1","2007/08","Q3","February",301.342703537211,256.607963894,252.825441,3.782522894,0,44.7347396432114,26.083914803871,18.6508248393404,344.872578555662,213.805725373337,89.8247501074444,25.233867897818,21.7849321282188,3.4489357695992,98.747107368075,102.963358947324,31.023899027,71.9394599203245,-0.199099378000019,,,,,28.302593613,-12.8762189717382,-18.2960071206324,-88.2646146616619,-43.5298750184505,43.5298750184505,35.363254397376,0,46.931837105829,0,46.931837105829,-11.568582708453,8.45699517059775,28.3494104348199,-19.8924152642222,-0.290374549523246
2008-03-01,2008,"Q1","2007/08","Q3","March",365.109085891837,265.507848477,253.746878526,11.760969951,0,99.6012374148373,38.5133938880826,61.0878435267547,376.654953659835,191.363735389622,95.3014820324445,27.8928695691022,22.7339650202062,5.158904548896,68.169383788075,176.354522691213,87.8112319003333,88.5432907908798,-13.87280622,,,,,22.809501799,-17.4449098430589,16.3470018011047,-111.147105182835,-11.5458677679975,11.5458677679975,16.862455462144,0,19.6314823325506,0,19.6314823325506,-2.7690268704066,-146.570670694883,-151.46985081566,4.89918012077754,141.254083000736
2008-04-01,2008,"Q2","2007/08","Q4","April",302.597255773056,269.083311485,263.460865919,5.622445566,0,33.513944288056,20.31737789708,13.196566390976,466.845062858176,288.95728064432,91.6704966016667,28.3257927745783,23.8094483209996,4.5163444535788,168.960991268075,164.052678749856,80.120636518,83.9320422318564,0.124632079000008,,,,,13.710471385,-109.313364687741,-135.922014310542,-197.761751373176,-164.24780708512,164.24780708512,51.8688601714072,0,53.1184952230004,0,53.1184952230004,-1.2496350515932,118.135042700381,123.16216727538,-5.02712457499982,-5.75609578666732
2008-05-01,2008,"Q2","2007/08","Q4","May",267.559314797128,253.4324175619,273.844476344,-20.4120587821,0,14.1268972352278,5.2103292171926,8.9165680180352,413.989335850003,251.721104137167,91.1653793836667,29.541964703759,27.7610170829526,1.7809476208064,131.013760049742,129.806319868836,65.771488488,64.034831380836,-8.93932492800001,,,,,41.401236772,-94.741139286461,-116.888056349117,-160.556918288103,-146.430021052876,146.430021052876,38.5655975401271,0,43.2148900065207,0,43.2148900065207,-4.6492924663936,88.5780290199605,76.5923876089602,11.9856414110002,19.2863944927879
2008-06-01,2008,"Q2","2007/08","Q4","June",509.535849397352,413.9764964851,373.628026905,40.3484695801,0,95.5593529122515,11.4901555233135,84.069197388938,543.858695052319,280.83473698025,114.462197666667,28.3737010738415,25.9743936511481,2.3993074226934,137.998838239742,227.162812347069,118.750585788,108.412226559069,-10.730117688,,,,,46.591263413,-19.0706645854565,-5.94914458112587,-129.882198567219,-34.3228456549674,34.3228456549674,25.0887678635267,0,30.8074945279031,0,30.8074945279031,-5.7187266643764,2.48098959327894,25.6896022042793,-23.2086126110003,6.75308819816174
2008-07-01,2008,"Q3","2008/09","Q1","July",274.607267848326,255.905261631,252.594668171,3.31059346,0,18.7020062173261,5.33434535596998,13.3676608613561,346.074290233343,227.497252893008,89.3592501721617,29.8845736960134,29.1334742859204,0.751099410092935,108.253429024833,101.730755957335,23.769489114,77.9612668433346,0,,,,,16.846281383,-11.4566623489156,-41.5824486890036,-90.1690286023431,-71.467022385017,71.467022385017,5.14811237931935,0,31.7216311656286,0,31.7216311656286,-26.5735187863092,54.5924553600471,7.06516784430208,47.527287515745,11.7264546456505
2008-08-01,2008,"Q3","2008/09","Q1","August",289.004210190074,250.053861052,246.082640174,3.971220878,0,38.9503491380741,26.2929882143495,12.6573609237246,427.522596291563,233.889656952145,85.0738295531617,27.6932648831496,24.992515680639,2.7007492025106,121.122562515833,157.135953092418,141.288170608,15.8477824844179,0,,,,,36.496986247,-158.920203552634,-110.825121218339,-177.468735239563,-138.518386101488,138.518386101488,9.02234159436112,0,20.7012274739833,0,20.7012274739833,-11.6788858796222,317.627574179314,151.254642312569,166.372931866745,-188.131529672187
2008-09-01,2008,"Q3","2008/09","Q1","September",320.035968805236,276.555701567,261.949267893,14.606433674,0,43.4802672382358,18.2064834075372,25.2737838306987,307.713149147293,219.257057208346,94.0799377331617,29.6804634923506,24.8830102517784,4.7974532405722,95.4966559828333,83.3017870679469,28.04131853,55.2604685379469,-6.64487704800001,,,,,11.799181919,28.9004741982266,42.0032831502939,-31.1574475802925,12.3228196579433,-12.3228196579433,32.7703680720429,0,44.9892910340583,14.35688893039,30.6324021036683,-12.2189229620154,-87.9924714198258,-82.4730083425709,-5.51946307725493,42.8992836898396
2008-10-01,2008,"Q4","2008/09","Q2","October",330.007333807857,292.819484142,289.634933428,3.184550714,0,37.187849665857,25.4553845147263,11.7324651511307,478.272431213242,312.117319764136,106.268672167162,35.3641174661405,27.8146592429202,7.54945822322032,170.484530130833,124.884282350107,64.370295369,60.5139869811068,0,,,,,41.270829099,-117.389501866915,-112.900979939245,-185.452947071242,-148.265097405385,148.265097405385,47.5135947723349,0,57.0632677892562,0,57.0632677892562,-9.54967301692132,107.642816877297,177.816202722552,-70.1733858452551,-6.8913142442462
2008-11-01,2008,"Q4","2008/09","Q2","November",349.501825751622,286.530442888,279.171441872,7.359001016,0,62.9713828636225,8.99241439596648,53.978968467656,418.409527959598,278.112505345388,86.5228903941617,27.1427772063934,25.2872792048789,1.85549800151446,164.446837744833,121.32333751421,100.928364486,20.3949730282099,-10.032823019,,,,,29.006508119,-109.628614041874,-41.7649250015825,-131.879085071598,-68.9077022079759,68.9077022079759,22.681263442137,0,35.0212263261739,4.1235716325,30.8976546936739,-12.3399628840369,32.1885969270144,214.726924392269,-182.538327465255,14.0378418388245
2008-12-01,2008,"Q4","2008/09","Q2","December",609.294045971627,437.164549565,390.449506507,46.715043058,0,172.129496406627,122.038870672868,50.0906257337584,379.432139558083,238.161512183933,114.167728181162,28.5808705009382,25.2924756897896,3.28839481114858,95.4129135018333,121.61623277015,55.247231111,66.3690016591501,9.998719693,,,,,9.655674911,127.389806477215,258.442776914482,57.7324100069167,229.861906413543,-229.861906413543,52.1450833096269,0,64.5528075199917,0,64.5528075199917,-12.4077242103648,-189.065207348636,-115.878824827381,-73.1863825212547,-92.9417823745343
2009-01-01,2009,"Q1","2008/09","Q3","January",314.183832139593,295.665380924,292.638740308,3.026640616,0,18.5184512155926,9.40935496805228,9.10909624754032,399.137558176839,249.481287204326,91.0542173901617,28.9516934663307,27.9321444298564,1.01954903647425,129.475376347833,123.615529882513,121.002351496,2.61317838651319,-0.612022796000001,,,,,26.652763886,-99.8394498298514,-56.0020325709156,-103.472177252839,-84.9537260372463,84.9537260372463,208.953235046234,0,217.331509194663,187.92092190625,29.4105872884128,-8.37827414842837,-280.964149622525,-189.64211240427,-91.322037218255,156.964640613537
2009-02-01,2009,"Q1","2008/09","Q3","February",363.806647351506,317.130856289,310.101446915,7.029409374,0,46.6757910625062,31.286120438984,15.3896706235222,375.714790903883,278.033858020492,93.3680250121617,28.1439936224969,25.0582929083269,3.08570071417005,156.521839385833,100.584500134391,60.884991434,39.699508700391,-20.61169475,,,,,17.708127499,-15.7987252003219,16.2358500701202,-58.5839346148829,-11.9081435523768,11.9081435523768,15.2415828837802,0,26.6922465870687,0,26.6922465870687,-11.4506637032886,46.8292552039458,84.2374273022008,-37.4081720982549,-50.1626945353492
2009-03-01,2009,"Q1","2008/09","Q3","March",503.609905864663,329.173600147,323.146083083,6.027517064,0,174.436305717663,151.502855737874,22.9334499797888,618.893472442582,282.129393216289,100.857604206162,31.5409589382943,24.2737625721991,7.26719636609527,149.730830071833,319.341469518293,223.365666333,95.9758031852928,0,,,,,17.422609708,-186.476872744194,-83.7426076396246,-289.719872295582,-115.283566577919,115.283566577919,61.6119270583568,0,73.350541209504,0,73.350541209504,-11.7386141511472,-75.4611063012552,-143.219986797,67.7588804957451,129.132745820817
2009-04-01,2009,"Q2","2008/09","Q4","April",316.011374615486,299.656991083,293.040652938,6.616338145,0,16.3543835324863,9.9067816375323,6.44760189495402,376.146902984516,283.966738708451,97.4260603641617,35.2346025294562,25.9534535068351,9.28114902262113,151.306075814833,76.376816670065,74.415435197,1.96138147306499,-16.92757339,,,,,32.730920996,-65.2473814058302,-24.9009258395738,-76.4899119015163,-60.13552836903,60.13552836903,9.94087695967106,0,25.2131942658339,0,25.2131942658339,-15.2723173061628,-85.1293279620157,88.1169736572393,-173.246301619255,135.323979371375
2009-05-01,2009,"Q2","2008/09","Q4","May",364.243902813868,314.248848454,305.755766432,8.49308202200001,0,49.9950543598685,23.978079940087,26.0169744197815,437.375516134708,309.277292147328,106.485056903162,27.8507950436663,24.8114421260145,3.0393529176518,174.9414402005,111.48434013338,107.247391859,4.23694827438026,-0.062579999999997,,,,,16.676463854,-115.850366488676,-45.2808182771735,-123.126667680708,-73.1316133208397,73.1316133208397,46.4861039962698,0,56.3313071892895,13.9550814585,42.3762257307895,-9.84520319301964,92.8876116225063,116.450167500761,-23.5625558782549,-66.2421022979364
2009-06-01,2009,"Q2","2008/09","Q4","June",637.113657241616,431.705988948,417.753179721,13.952809227,0,205.407668293616,98.4506711047447,106.956997188871,610.350713518628,379.954030341858,118.950275426162,27.7995550265292,24.8478961053497,2.9516589211795,233.204199889167,215.691647742771,206.45496105,9.23668669277099,-11.800461293,,,,,26.505496727,-166.456378956678,54.5624987495162,-178.644724570628,26.7629437229871,-26.7629437229871,45.5377849480605,0,54.6289314660264,12.4865012376,42.1424302284264,-9.09114651796594,75.7780400704523,109.132337639708,-33.3542975692553,-148.0787687415
