"Date","Year","Quarter","FY","QFY","Month","REV_GRA_14","REV_TAX_14","REV_SOC_14","GRA_14","REV_OTH_14","EXP_14","EXP_COE_14","EXP_GS_14","EXP_CFC_14","EXP_I_14","EXP_SUB_14","EXP_GRA_14","EXP_SOC_14","EXP_OTH_14","GOB_14","NOB_14","NA_NFN_14","NA_NFN_FA_14","NA_NFN_CI_14","NA_NFN_VL_14","NA_NFN_NP_14","NLB_14","NA_FIN_14","NA_FIN_DOM_14","NA_FIN_EXT_14","NA_FIN_MGSDR_14","NL_14","NL_DOM_14","NL_EXT_14","EAO_14"
2001-06-01,2001,"Q2","2000/01","Q4","June",147.904214922094,109.657766,0,37.9990499220938,0.247399,169.520432359638,24.5018437286032,95.1170956517018,,8.8328812,0,37.4052357291954,2.382157828,1.28121822213774,-21.6162174375444,-21.6162174375444,61.132580937195,61.132580937195,,,,-82.7487983747394,175.446557,175.446557,0,,283.062997881462,274.354347,8.70865088146198,24.8676425067225
2001-07-01,2001,"Q3","2001/02","Q1","July",150.711818801,95.383809551,0,54.29758325,1.030426,105.369221626639,20.1983625661781,27.2732727889416,,11.00441,0,43.2106762715195,3.6825,0,45.3425971743607,45.3425971743607,26.0890875966941,26.0890875966941,,,,19.2535095776666,-55.1871730000001,-55.1871730000001,0,,-110.44335856,-117.3269704,6.88361184,-36.0026759823335
2001-08-01,2001,"Q3","2001/02","Q1","August",154.924215055,92.497366805,0,61.12226325,1.304585,159.59282277251,21.8003673463997,54.8277954985203,,16.13954,0,62.9026609607876,3.6825,0.239958966802459,-4.66860771751001,-4.66860771751001,37.1139746508233,37.1139746508233,,,,-41.7825823683333,-567.557395,-567.557395,0,,-501.52633686,-566.779696,65.25335914,24.2484757716666
2001-09-01,2001,"Q3","2001/02","Q1","September",148.301647143,90.693161893,0,48.15812325,9.450362,134.63961439208,21.5379676832241,48.5892243200674,,14.948491,0,45.3627250374008,3.682499996,0.518706355387593,13.6620327509201,13.6620327509201,33.7521190312534,33.7521190312534,,,,-20.0900862803334,-82.1186750000001,-82.1186750000001,0,,13.3788552498964,6.93976340989638,6.43909184,75.4074439695631
2001-10-01,2001,"Q4","2001/02","Q2","October",169.198367106,96.446521106,0,56.361755,16.390091,150.405714903857,21.6719772288932,50.5854143844501,,11.8405791,0,61.9474116309049,3.682499996,0.677832563608884,18.792652202143,18.792652202143,42.0491713694763,42.0491713694763,,,,-23.2565191673333,-21.6992339999998,-21.6992339999998,0,,-27.4197575599999,-36.0942142999999,8.67445674,-28.9770427273334
2001-11-01,2001,"Q4","2001/02","Q2","November",156.197464797,98.488662797,0,55.477385,2.231417,179.607312327134,22.1128204495252,50.4159138713595,,14.8073816,0,88.2377753096324,3.682499996,0.350921100616512,-23.4098475301335,-23.4098475301335,25.5790852861998,25.5790852861998,,,,-48.9889328163333,39.769931,39.769931,0,,89.5675718399999,83.0986799999999,6.46889184,0.808708023666554
2001-12-01,2001,"Q4","2001/02","Q2","December",294.654677255,116.169915555,0,176.032015,2.4527467,137.679545799583,21.2681157951866,52.8795777153513,,8.95231,0,50.3510520200326,3.682499996,0.545990273012228,156.975131455417,156.975131455417,14.8712563337506,14.8712563337506,,,,142.103875121667,483.742283,483.742283,0,,444.005909206756,127.982256244036,316.02365296272,102.367501328423
2002-01-01,2002,"Q1","2001/02","Q3","January",138.549181802,98.426202302,0,38.2103925,1.912587,146.304143505209,21.5585647160153,56.8261494433123,,12.34724,0,51.3569280968144,3.682499996,0.532761253066716,-7.75496170320875,-7.75496170320875,36.748418501458,36.748418501458,,,,-44.5033802046667,-45.6324170000002,-45.6324170000002,0,,-8.82692916000024,-27.1851810000002,18.35825184,-7.69789236466674
2002-02-01,2002,"Q1","2001/02","Q3","February",131.405233376,89.845976876,0,39.9466325,1.612624,152.161036554471,8.76052772096227,58.0094409674118,,13.47687,0,67.6658554640461,3.682499996,0.565842406051294,-20.7558031784714,-20.7558031784714,40.1126504521952,40.1126504521952,,,,-60.8684536306666,-20.8137279999999,-20.8137279999999,0,,67.8662138399999,61.2253819999999,6.64083184,27.8114882093332
2002-03-01,2002,"Q1","2001/02","Q3","March",180.151939032,100.221085532,0,78.4197225,1.511131,170.476648202727,33.374347769648,60.8164068588894,,12.21961,0,59.7963994167828,3.682499996,0.587384161406943,9.67529082927283,9.67529082927283,33.0785148039395,33.0785148039395,,,,-23.4032239746667,-227.395066,-227.395066,0,,-206.403146396387,-206.561368236387,0.158221839999999,-2.4113043710534
