"Date","Year","Quarter","FY","QFY","Month","PSC_AGR_CB","PSC_AGR_CB_FX","PSC_AGR_CB_UGX","PSC_AGR_CI","PSC_AGR_CI_FX","PSC_AGR_CI_UGX","PSC_AGR_MDI","PSC_AGR","PSC_AGR_P_CB","PSC_AGR_P_CB_FX","PSC_AGR_P_CB_UGX","PSC_AGR_P_CI","PSC_AGR_P_CI_FX","PSC_AGR_P_CI_UGX","PSC_AGR_P_MDI","PSC_AGR_P","PSC_AGR_P_FARM_CB","PSC_AGR_P_FARM_CB_FX","PSC_AGR_P_FARM_CB_UGX","PSC_AGR_P_FARM_CI","PSC_AGR_P_FARM_CI_FX","PSC_AGR_P_FARM_CI_UGX","PSC_AGR_P_FARM_MDI","PSC_AGR_P_FARM","PSC_AGR_P_FISH_CB","PSC_AGR_P_FISH_CB_FX","PSC_AGR_P_FISH_CB_UGX","PSC_AGR_P_FISH_CI","PSC_AGR_P_FISH_CI_FX","PSC_AGR_P_FISH_CI_UGX","PSC_AGR_P_FISH_MDI","PSC_AGR_P_FISH","PSC_AGR_P_FOR_CB","PSC_AGR_P_FOR_CB_FX","PSC_AGR_P_FOR_CB_UGX","PSC_AGR_P_FOR_CI","PSC_AGR_P_FOR_CI_FX","PSC_AGR_P_FOR_CI_UGX","PSC_AGR_P_FOR_MDI","PSC_AGR_P_FOR","PSC_AGR_P_OTH_CB","PSC_AGR_P_OTH_CB_FX","PSC_AGR_P_OTH_CB_UGX","PSC_AGR_P_OTH_CI","PSC_AGR_P_OTH_CI_FX","PSC_AGR_P_OTH_CI_UGX","PSC_AGR_P_OTH_MDI","PSC_AGR_P_OTH","PSC_AGR_PM_CB","PSC_AGR_PM_CB_FX","PSC_AGR_PM_CB_UGX","PSC_AGR_PM_CI","PSC_AGR_PM_CI_FX","PSC_AGR_PM_CI_UGX","PSC_AGR_PM_MDI","PSC_AGR_PM","PSC_AGR_M_CB","PSC_AGR_M_CB_FX","PSC_AGR_M_CB_UGX","PSC_AGR_M_CI","PSC_AGR_M_CI_FX","PSC_AGR_M_CI_UGX","PSC_AGR_M_MDI","PSC_AGR_M","PSC_MIN_CB","PSC_MIN_CB_FX","PSC_MIN_CB_UGX","PSC_MIN_CI","PSC_MIN_CI_FX","PSC_MIN_CI_UGX","PSC_MIN_MDI","PSC_MIN","PSC_MIN_CPNG_CB","PSC_MIN_CPNG_CB_FX","PSC_MIN_CPNG_CB_UGX","PSC_MIN_CPNG_CI","PSC_MIN_CPNG_CI_FX","PSC_MIN_CPNG_CI_UGX","PSC_MIN_CPNG_MDI","PSC_MIN_CPNG","PSC_MIN_OTH_CB","PSC_MIN_OTH_CB_FX","PSC_MIN_OTH_CB_UGX","PSC_MIN_OTH_CI","PSC_MIN_OTH_CI_FX","PSC_MIN_OTH_CI_UGX","PSC_MIN_OTH_MDI","PSC_MIN_OTH","PSC_MAN_CB","PSC_MAN_CB_FX","PSC_MAN_CB_UGX","PSC_MAN_CI","PSC_MAN_CI_FX","PSC_MAN_CI_UGX","PSC_MAN_MDI","PSC_MAN","PSC_MAN_FBT_CB","PSC_MAN_FBT_CB_FX","PSC_MAN_FBT_CB_UGX","PSC_MAN_FBT_CI","PSC_MAN_FBT_CI_FX","PSC_MAN_FBT_CI_UGX","PSC_MAN_FBT_MDI","PSC_MAN_FBT","PSC_MAN_TAL_CB","PSC_MAN_TAL_CB_FX","PSC_MAN_TAL_CB_UGX","PSC_MAN_TAL_CI","PSC_MAN_TAL_CI_FX","PSC_MAN_TAL_CI_UGX","PSC_MAN_TAL_MDI","PSC_MAN_TAL","PSC_MAN_WWL_CB","PSC_MAN_WWL_CB_FX","PSC_MAN_WWL_CB_UGX","PSC_MAN_WWL_CI","PSC_MAN_WWL_CI_FX","PSC_MAN_WWL_CI_UGX","PSC_MAN_WWL_MDI","PSC_MAN_WWL","PSC_MAN_PPP_CB","PSC_MAN_PPP_CB_FX","PSC_MAN_PPP_CB_UGX","PSC_MAN_PPP_CI","PSC_MAN_PPP_CI_FX","PSC_MAN_PPP_CI_UGX","PSC_MAN_PPP_MDI","PSC_MAN_PPP","PSC_MAN_CPP_CB","PSC_MAN_CPP_CB_FX","PSC_MAN_CPP_CB_UGX","PSC_MAN_CPP_CI","PSC_MAN_CPP_CI_FX","PSC_MAN_CPP_CI_UGX","PSC_MAN_CPP_MDI","PSC_MAN_CPP","PSC_MAN_BFM_CB","PSC_MAN_BFM_CB_FX","PSC_MAN_BFM_CB_UGX","PSC_MAN_BFM_CI","PSC_MAN_BFM_CI_FX","PSC_MAN_BFM_CI_UGX","PSC_MAN_BFM_MDI","PSC_MAN_BFM","PSC_MAN_BCM_CB","PSC_MAN_BCM_CB_FX","PSC_MAN_BCM_CB_UGX","PSC_MAN_BCM_CI","PSC_MAN_BCM_CI_FX","PSC_MAN_BCM_CI_UGX","PSC_MAN_BCM_MDI","PSC_MAN_BCM","PSC_MAN_OTH_CB","PSC_MAN_OTH_CB_FX","PSC_MAN_OTH_CB_UGX","PSC_MAN_OTH_CI","PSC_MAN_OTH_CI_FX","PSC_MAN_OTH_CI_UGX","PSC_MAN_OTH_MDI","PSC_MAN_OTH","PSC_WRT_CB","PSC_WRT_CB_FX","PSC_WRT_CB_UGX","PSC_WRT_CI","PSC_WRT_CI_FX","PSC_WRT_CI_UGX","PSC_WRT_MDI","PSC_WRT","PSC_WRT_W_CB","PSC_WRT_W_CB_FX","PSC_WRT_W_CB_UGX","PSC_WRT_W_CI","PSC_WRT_W_CI_FX","PSC_WRT_W_CI_UGX","PSC_WRT_W_MDI","PSC_WRT_W","PSC_WRT_R_CB","PSC_WRT_R_CB_FX","PSC_WRT_R_CB_UGX","PSC_WRT_R_CI","PSC_WRT_R_CI_FX","PSC_WRT_R_CI_UGX","PSC_WRT_R_MDI","PSC_WRT_R","PSC_WRT_RH_CB","PSC_WRT_RH_CB_FX","PSC_WRT_RH_CB_UGX","PSC_WRT_RH_CI","PSC_WRT_RH_CI_FX","PSC_WRT_RH_CI_UGX","PSC_WRT_RH_MDI","PSC_WRT_RH","PSC_WRT_EX_CB","PSC_WRT_EX_CB_FX","PSC_WRT_EX_CB_UGX","PSC_WRT_EX_CI","PSC_WRT_EX_CI_FX","PSC_WRT_EX_CI_UGX","PSC_WRT_EX_MDI","PSC_WRT_EX","PSC_WRT_IM_CB","PSC_WRT_IM_CB_FX","PSC_WRT_IM_CB_UGX","PSC_WRT_IM_CI","PSC_WRT_IM_CI_FX","PSC_WRT_IM_CI_UGX","PSC_WRT_IM_MDI","PSC_WRT_IM","PSC_WRT_REEX_CB","PSC_WRT_REEX_CB_FX","PSC_WRT_REEX_CB_UGX","PSC_WRT_REEX_CI","PSC_WRT_REEX_CI_FX","PSC_WRT_REEX_CI_UGX","PSC_WRT_REEX_MDI","PSC_WRT_REEX","PSC_TRA_CB","PSC_TRA_CB_FX","PSC_TRA_CB_UGX","PSC_TRA_CI","PSC_TRA_CI_FX","PSC_TRA_CI_UGX","PSC_TRA_MDI","PSC_TRA","PSC_TRA_L_CB","PSC_TRA_L_CB_FX","PSC_TRA_L_CB_UGX","PSC_TRA_L_CI","PSC_TRA_L_CI_FX","PSC_TRA_L_CI_UGX","PSC_TRA_L_MDI","PSC_TRA_L","PSC_TRA_W_CB","PSC_TRA_W_CB_FX","PSC_TRA_W_CB_UGX","PSC_TRA_W_CI","PSC_TRA_W_CI_FX","PSC_TRA_W_CI_UGX","PSC_TRA_W_MDI","PSC_TRA_W","PSC_TRA_A_CB","PSC_TRA_A_CB_FX","PSC_TRA_A_CB_UGX","PSC_TRA_A_CI","PSC_TRA_A_CI_FX","PSC_TRA_A_CI_UGX","PSC_TRA_A_MDI","PSC_TRA_A","PSC_TRA_TA_CB","PSC_TRA_TA_CB_FX","PSC_TRA_TA_CB_UGX","PSC_TRA_TA_CI","PSC_TRA_TA_CI_FX","PSC_TRA_TA_CI_UGX","PSC_TRA_TA_MDI","PSC_TRA_TA","PSC_TRA_PCS_CB","PSC_TRA_PCS_CB_FX","PSC_TRA_PCS_CB_UGX","PSC_TRA_PCS_CI","PSC_TRA_PCS_CI_FX","PSC_TRA_PCS_CI_UGX","PSC_TRA_PCS_MDI","PSC_TRA_PCS","PSC_TRA_TEL_CB","PSC_TRA_TEL_CB_FX","PSC_TRA_TEL_CB_UGX","PSC_TRA_TEL_CI","PSC_TRA_TEL_CI_FX","PSC_TRA_TEL_CI_UGX","PSC_TRA_TEL_MDI","PSC_TRA_TEL","PSC_ELW_CB","PSC_ELW_CB_FX","PSC_ELW_CB_UGX","PSC_ELW_CI","PSC_ELW_CI_FX","PSC_ELW_CI_UGX","PSC_ELW_MDI","PSC_ELW","PSC_ELW_ELC_CB","PSC_ELW_ELC_CB_FX","PSC_ELW_ELC_CB_UGX","PSC_ELW_ELC_CI","PSC_ELW_ELC_CI_FX","PSC_ELW_ELC_CI_UGX","PSC_ELW_ELC_MDI","PSC_ELW_ELC","PSC_ELW_H2O_CB","PSC_ELW_H2O_CB_FX","PSC_ELW_H2O_CB_UGX","PSC_ELW_H2O_CI","PSC_ELW_H2O_CI_FX","PSC_ELW_H2O_CI_UGX","PSC_ELW_H2O_MDI","PSC_ELW_H2O","PSC_BMCR_CB","PSC_BMCR_CB_FX","PSC_BMCR_CB_UGX","PSC_BMCR_CI","PSC_BMCR_CI_FX","PSC_BMCR_CI_UGX","PSC_BMCR_MDI","PSC_BMCR","PSC_BMCR_M_CB","PSC_BMCR_M_CB_FX","PSC_BMCR_M_CB_UGX","PSC_BMCR_M_CI","PSC_BMCR_M_CI_FX","PSC_BMCR_M_CI_UGX","PSC_BMCR_M_MDI","PSC_BMCR_M","PSC_BMCR_M_R_CB","PSC_BMCR_M_R_CB_FX","PSC_BMCR_M_R_CB_UGX","PSC_BMCR_M_R_CI","PSC_BMCR_M_R_CI_FX","PSC_BMCR_M_R_CI_UGX","PSC_BMCR_M_R_MDI","PSC_BMCR_M_R","PSC_BMCR_M_C_CB","PSC_BMCR_M_C_CB_FX","PSC_BMCR_M_C_CB_UGX","PSC_BMCR_M_C_CI","PSC_BMCR_M_C_CI_FX","PSC_BMCR_M_C_CI_UGX","PSC_BMCR_M_C_MDI","PSC_BMCR_M_C","PSC_BMCR_LP_CB","PSC_BMCR_LP_CB_FX","PSC_BMCR_LP_CB_UGX","PSC_BMCR_LP_CI","PSC_BMCR_LP_CI_FX","PSC_BMCR_LP_CI_UGX","PSC_BMCR_LP_MDI","PSC_BMCR_LP","PSC_BMCR_RCM_CB","PSC_BMCR_RCM_CB_FX","PSC_BMCR_RCM_CB_UGX","PSC_BMCR_RCM_CI","PSC_BMCR_RCM_CI_FX","PSC_BMCR_RCM_CI_UGX","PSC_BMCR_RCM_MDI","PSC_BMCR_RCM","PSC_BMCR_GC_CB","PSC_BMCR_GC_CB_FX","PSC_BMCR_GC_CB_UGX","PSC_BMCR_GC_CI","PSC_BMCR_GC_CI_FX","PSC_BMCR_GC_CI_UGX","PSC_BMCR_GC_MDI","PSC_BMCR_GC","PSC_BMCR_SC_CB","PSC_BMCR_SC_CB_FX","PSC_BMCR_SC_CB_UGX","PSC_BMCR_SC_CI","PSC_BMCR_SC_CI_FX","PSC_BMCR_SC_CI_UGX","PSC_BMCR_SC_MDI","PSC_BMCR_SC","PSC_BMCR_RE_CB","PSC_BMCR_RE_CB_FX","PSC_BMCR_RE_CB_UGX","PSC_BMCR_RE_CI","PSC_BMCR_RE_CI_FX","PSC_BMCR_RE_CI_UGX","PSC_BMCR_RE_MDI","PSC_BMCR_RE","PSC_BS_CB","PSC_BS_CB_FX","PSC_BS_CB_UGX","PSC_BS_CI","PSC_BS_CI_FX","PSC_BS_CI_UGX","PSC_BS_MDI","PSC_BS","PSC_BS_WC_CB","PSC_BS_WC_CB_FX","PSC_BS_WC_CB_UGX","PSC_BS_WC_CI","PSC_BS_WC_CI_FX","PSC_BS_WC_CI_UGX","PSC_BS_WC_MDI","PSC_BS_WC","PSC_BS_OTH_CB","PSC_BS_OTH_CB_FX","PSC_BS_OTH_CB_UGX","PSC_BS_OTH_CI","PSC_BS_OTH_CI_FX","PSC_BS_OTH_CI_UGX","PSC_BS_OTH_MDI","PSC_BS_OTH","PSC_OS_CB","PSC_OS_CB_FX","PSC_OS_CB_UGX","PSC_OS_CI","PSC_OS_CI_FX","PSC_OS_CI_UGX","PSC_OS_MDI","PSC_OS","PSC_OS_EDU_CB","PSC_OS_EDU_CB_FX","PSC_OS_EDU_CB_UGX","PSC_OS_EDU_CI","PSC_OS_EDU_CI_FX","PSC_OS_EDU_CI_UGX","PSC_OS_EDU_MDI","PSC_OS_EDU","PSC_OS_HEA_CB","PSC_OS_HEA_CB_FX","PSC_OS_HEA_CB_UGX","PSC_OS_HEA_CI","PSC_OS_HEA_CI_FX","PSC_OS_HEA_CI_UGX","PSC_OS_HEA_MDI","PSC_OS_HEA","PSC_OS_MOCD_CB","PSC_OS_MOCD_CB_FX","PSC_OS_MOCD_CB_UGX","PSC_OS_MOCD_CI","PSC_OS_MOCD_CI_FX","PSC_OS_MOCD_CI_UGX","PSC_OS_MOCD_MDI","PSC_OS_MOCD","PSC_OS_RCS_CB","PSC_OS_RCS_CB_FX","PSC_OS_RCS_CB_UGX","PSC_OS_RCS_CI","PSC_OS_RCS_CI_FX","PSC_OS_RCS_CI_UGX","PSC_OS_RCS_MDI","PSC_OS_RCS","PSC_OS_IO_CB","PSC_OS_IO_CB_FX","PSC_OS_IO_CB_UGX","PSC_OS_IO_CI","PSC_OS_IO_CI_FX","PSC_OS_IO_CI_UGX","PSC_OS_IO_MDI","PSC_OS_IO","PSC_PHL_CB","PSC_PHL_CB_FX","PSC_PHL_CB_UGX","PSC_PHL_CI","PSC_PHL_CI_FX","PSC_PHL_CI_UGX","PSC_PHL_MDI","PSC_PHL","PSC_PHL_DG_CB","PSC_PHL_DG_CB_FX","PSC_PHL_DG_CB_UGX","PSC_PHL_DG_CI","PSC_PHL_DG_CI_FX","PSC_PHL_DG_CI_UGX","PSC_PHL_DG_MDI","PSC_PHL_DG","PSC_PHL_DG_CAR_CB","PSC_PHL_DG_CAR_CB_FX","PSC_PHL_DG_CAR_CB_UGX","PSC_PHL_DG_CAR_CI","PSC_PHL_DG_CAR_CI_FX","PSC_PHL_DG_CAR_CI_UGX","PSC_PHL_DG_CAR_MDI","PSC_PHL_DG_CAR","PSC_PHL_NDGS_CB","PSC_PHL_NDGS_CB_FX","PSC_PHL_NDGS_CB_UGX","PSC_PHL_NDGS_CI","PSC_PHL_NDGS_CI_FX","PSC_PHL_NDGS_CI_UGX","PSC_PHL_NDGS_MDI","PSC_PHL_NDGS","PSC_OTH_CB","PSC_OTH_CB_FX","PSC_OTH_CB_UGX","PSC_OTH_CI","PSC_OTH_CI_FX","PSC_OTH_CI_UGX","PSC_OTH_MDI","PSC_OTH","PSC_CB","PSC_CB_FX","PSC_CB_UGX","PSC_CI","PSC_CI_FX","PSC_CI_UGX","PSC_MDI","PSC"
2007-06-01,2007,"Q2","2006/07","Q4","June",121810.4493,52134.8085,69675.6408,,,,,121810.4493,48036.528383,14229.201,33807.327383,,,,,48036.528383,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,73773.920917,37905.6075,35868.313417,,,,,73773.920917,0,0,0,,,,,0,44008.021074,26742.448,17265.573074,,,,,44008.021074,0,0,0,,,,,0,0,0,0,,,,,0,257404.746295,62605.727,194799.019295,,,,,257404.746295,107351.694275,26889.574,80462.120275,,,,,107351.694275,15169.098173,0.263,15168.835173,,,,,15169.098173,9343.44458,1184.068,8159.37658,,,,,9343.44458,0,0,0,,,,,0,17727.943964,5592.797,12135.146964,,,,,17727.943964,13373.118753,262.479,13110.639753,,,,,13373.118753,44323.509976,13134.817,31188.692976,,,,,44323.509976,50115.936574,15541.729,34574.207574,,,,,50115.936574,284500.838422,75905.215364,208595.623058,,,,,284500.838422,103388.103106,51242.214364,52145.888742,,,,,103388.103106,181112.735316,24663.001,156449.734316,,,,,181112.735316,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,112134.126428,18325.916922,93808.209506,,,,,112134.126428,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,6574.831591,2537.564,4037.267591,,,,,6574.831591,0,0,0,,,,,0,0,0,0,,,,,0,204329.498682,51374.444,152955.054682,,,,,204329.498682,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,91745.575094,29726.798,62018.777094,,,,,91745.575094,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,326244.085456,19895.113158,306348.972298,,,,,326244.085456,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,470076.563945,155250.572643,314825.991302,,,,,470076.563945,1827083.161193,464771.809587,1362311.351606,,,,,1827083.161193
2007-07-01,2007,"Q3","2007/08","Q1","July",128113.396063,51377.61503,76735.781033,,,,,128113.396063,47973.216434,14466.675,33506.541434,,,,,47973.216434,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,80140.179629,36910.94003,43229.239599,,,,,80140.179629,0,0,0,,,,,0,47128.578381,39283.863,7844.715381,,,,,47128.578381,0,0,0,,,,,0,0,0,0,,,,,0,247801.2848,70944.23971,176857.04509,,,,,247801.2848,103561.835157,30173.43171,73388.403447,,,,,103561.835157,13757.597186,43.347,13714.250186,,,,,13757.597186,9062.456614,1167.531,7894.925614,,,,,9062.456614,0,0,0,,,,,0,19824.172881,10320.09,9504.082881,,,,,19824.172881,8399.88304,831.555,7568.32804,,,,,8399.88304,41951.340649,11642.623,30308.717649,,,,,41951.340649,51243.999273,16765.662,34478.337273,,,,,51243.999273,282399.047951,67061.251944,215337.796007,,,,,282399.047951,101957.627106,40863.086364,61094.540742,,,,,101957.627106,180441.420845,26198.16558,154243.255265,,,,,180441.420845,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,123452.160248,19378.124512,104074.035736,,,,,123452.160248,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,6442.195664,2869.49,3572.705664,,,,,6442.195664,0,0,0,,,,,0,0,0,0,,,,,0,212531.105398,59820.52597,152710.579428,,,,,212531.105398,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,107311.932695,39502.18293,67809.749765,,,,,107311.932695,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,344768.909059,21930.913158,322837.995901,,,,,344768.909059,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,481005.26751068,161078.8471664,319926.42034428,,,,,481005.26751068,1873641.94507468,493744.8704904,1379897.07458428,,,,,1873641.94507468
2007-08-01,2007,"Q3","2007/08","Q1","August",137710.300154,59824.548156,77885.751998,,,,,137710.300154,58513.252143,22851.841,35661.411143,,,,,58513.252143,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,79197.048011,36972.707156,42224.340855,,,,,79197.048011,0,0,0,,,,,0,47078.003763,34371.511,12706.492763,,,,,47078.003763,0,0,0,,,,,0,0,0,0,,,,,0,289911.533113,102688.447574,187223.085539,,,,,289911.533113,126192.831679,51083.959574,75108.872105,,,,,126192.831679,14983.411599,0.415,14982.996599,,,,,14983.411599,9620.592945,1665.095,7955.497945,,,,,9620.592945,0,0,0,,,,,0,23469.561314,11658.492,11811.069314,,,,,23469.561314,6891.474784,1725.739,5165.735784,,,,,6891.474784,54984.563337,15373.938,39610.625337,,,,,54984.563337,53769.097455,21180.809,32588.288455,,,,,53769.097455,270970.180472,75614.140601,195356.039871,,,,,270970.180472,99623.597095,51028.079,48595.518095,,,,,99623.597095,171346.583377,24586.061601,146760.521776,,,,,171346.583377,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,129131.660657,20087.18,109044.480657,,,,,129131.660657,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,6964.509084,3110.501,3854.008084,,,,,6964.509084,0,0,0,,,,,0,0,0,0,,,,,0,215530.551504,64726.673644,150803.87786,,,,,215530.551504,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,108713.656567,43231.720357,65481.93621,,,,,108713.656567,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,348872.548539,25141.054,323731.494539,,,,,348872.548539,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,566093.64572014,171306.34566065,394787.30005949,,,,,566093.64572014,2012262.93300614,556870.40163565,1455392.53137049,,,,,2012262.93300614
2007-09-01,2007,"Q3","2007/08","Q1","September",157007.380251,75752.193592,81255.186659,,,,,157007.380251,79126.292402,34232.864,44893.428402,,,,,79126.292402,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,77881.087849,41519.329592,36361.758257,,,,,77881.087849,0,0,0,,,,,0,55725.340914,41629.65,14095.690914,,,,,55725.340914,0,0,0,,,,,0,0,0,0,,,,,0,308046.04440205,116337.48666605,191708.557736,,,,,308046.04440205,139706.29739305,61890.45030105,77815.847092,,,,,139706.29739305,10981.821729,0.345,10981.476729,,,,,10981.821729,10133.932972,1049.873,9084.059972,,,,,10133.932972,0,0,0,,,,,0,23160.812428,12075.765,11085.047428,,,,,23160.812428,5490.454878,992.035,4498.419878,,,,,5490.454878,51092.672344,16504.706,34587.966344,,,,,51092.672344,67480.052658,23824.312365,43655.740293,,,,,67480.052658,300866.42157895,75902.08127595,224964.340303,,,,,300866.42157895,124153.658122,53086.673,71066.985122,,,,,124153.658122,176712.76345695,22815.40827595,153897.355181,,,,,176712.76345695,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,172878.90814815,19883.01612715,152995.892021,,,,,172878.90814815,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,9948.170269,4900.846,5047.324269,,,,,9948.170269,0,0,0,,,,,0,0,0,0,,,,,0,211600.58593305,62863.38693605,148737.198997,,,,,211600.58593305,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,102866.94606265,42739.58742065,60127.358642,,,,,102866.94606265,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,351855.216106,22437.724,329417.492106,,,,,351855.216106,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,494291.62794305,152951.222012,341340.40593105,,,,,494291.62794305,2062219.69554525,572657.6066092,1489562.08893605,,,,,2062219.69554525
2007-10-01,2007,"Q4","2007/08","Q2","October",145275.149074,70496.079837,74779.069237,,,,,145275.149074,63487.765494,29936.251,33551.514494,,,,,63487.765494,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,81787.38358,40559.828837,41227.554743,,,,,81787.38358,0,0,0,,,,,0,48011.352697,35290.59,12720.762697,,,,,48011.352697,0,0,0,,,,,0,0,0,0,,,,,0,295640.601135,111707.844183,183932.756952,,,,,295640.601135,121665.689023,54872.959831,66792.729192,,,,,121665.689023,11226.017274,0.383,11225.634274,,,,,11226.017274,10546.618199,2420.102,8126.516199,,,,,10546.618199,0,0,0,,,,,0,24753.812332,13584.233,11169.579332,,,,,24753.812332,7897.518095,1263.368,6634.150095,,,,,7897.518095,56580.520105,15052.756,41527.764105,,,,,56580.520105,62970.426107,24514.042352,38456.383755,,,,,62970.426107,295112.683475,78579.026944,216533.656531,,,,,295112.683475,115145.656879,53376.708,61768.948879,,,,,115145.656879,179967.026596,25202.318944,154764.707652,,,,,179967.026596,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,147151.399046,20853.022939,126298.376107,,,,,147151.399046,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,28914.968167,23569.518,5345.450167,,,,,28914.968167,0,0,0,,,,,0,0,0,0,,,,,0,215705.289088,77201.53232,138503.756768,,,,,215705.289088,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,107190.502624,42987.659639,64202.842985,,,,,107190.502624,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,358280.117736,16758.345,341521.772736,,,,,358280.117736,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,582843.382397,170103.88091,412739.501487,,,,,582843.382397,2116934.942815,604559.840133,1512375.102682,,,,,2116934.942815
