"Date","Year","Quarter","FY","QFY","Month","EXP_IDPD_AGRO","EXP_IDPD_MID","EXP_IDPD_SPD","EXP_IDPD_MAN","EXP_IDPD_TOD","EXP_IDPD_NECLW","EXP_IDPD_PSD","EXP_IDPD_SED","EXP_IDPD_ITIS","EXP_IDPD_SUD","EXP_IDPD_DIT","EXP_IDPD_HCD","EXP_IDPD_TTD","EXP_IDPD_PST","EXP_IDPD_CMC","EXP_IDPD_GOS","EXP_IDPD_DPI","EXP_IDPD_RBD","EXP_IDPD_ADJ","EXP_IDPD_LEG","EXP_IDPD_LGOV","EXP_IDPD_I","EXP_IDPD_I_DOM","EXP_IDPD_I_EXT","EXP_IDPD_CEN_TOT","EXP_IDPD_LGP_TOT","EXP_IDPD_I_TOT","EXP_IDPD"
2024-04-01,2024,"Q2","2023/24","Q4","April",25.2961506485196,0,0,0,0,11.5122088646909,20.9198236036132,2.03837105505448,54.1964817387119,8.15071569378728,20.1214001427295,17.064299322242,0,0,0,4.79881868649858,3.13945476638285,0,0,0,173.558838553087,0,0,0,173.558838553087,0,0,173.558838553087
2024-05-01,2024,"Q2","2023/24","Q4","May",28.3185901499278,0,0,0,0,0.000365580311204732,0,8.15770975575237,126.101447067902,0,24.9550974587733,28.2742501325828,0,0,0,2.14377009403063,0,0,0,0,220.526175460534,0,0,0,220.526175460534,0,0,220.526175460534
2024-06-01,2024,"Q2","2023/24","Q4","June",5.78100503989672,3.07538380067215,0,0,0,0.104353653459574,39.5541461344655,9.58278976887146,198.548038461442,22.0399674976403,0,55.0331625887267,0,0,0,0,0,0,0,0,333.718846945174,0,0,0,333.718846945174,0,0,333.718846945174
2024-07-01,2024,"Q3","2024/25","Q1","July",0,0,0,0,0,0,0,13.2204121332833,95.4633285758216,0,0,30.1469230399199,0,0,0,0,0,0,0,0,162.841548902237,0,0,0,162.841548902237,0,0,162.841548902237
2024-08-01,2024,"Q3","2024/25","Q1","August",0,0,0,0,0,5.34346841359667,0,16.6136812950306,19.0802099573386,0,16.8593122225257,5.07351316613079,0,0,0,0,0,0,0,0,167.774920380232,0,0,0,167.774920380232,0,0,167.774920380232
2024-09-01,2024,"Q3","2024/25","Q1","September",0,0,0,0,0,30.8482305278957,0,5.42626744246688,72.4148247681763,0,0,19.5154175356553,0,0,0,0,0,0,0,0,210.075231422973,0,0,0,210.075231422973,0,0,210.075231422973
2024-10-01,2024,"Q4","2024/25","Q2","October",0,3.13491373403748,0,0,0,15.8018848904347,0,22.7403805927841,138.47191710337,0,0,57.3474322892872,0,0,0,0,0,0,0,0,380.933773956716,0,0,0,380.933773956716,0,0,380.933773956716
2024-11-01,2024,"Q4","2024/25","Q2","November",0,0,0,0,0,87.0885571028463,0,1.11020313432734,146.904544000893,0,110.390166586659,60.2746532164817,0,0,0,0,0,0,0,0,418.250803903077,0,0,0,418.250803903077,0,0,418.250803903077
2024-12-01,2024,"Q4","2024/25","Q2","December",0,0,0,0,0,62.848302178322,0,7.45997041189147,24.1766532622034,0,10.9964702059801,5.07776170475467,0,0,0,0,0,0,0,0,147.42651845542,0,0,0,147.42651845542,0,0,147.42651845542
2025-01-01,2025,"Q1","2024/25","Q3","January",0,0,0,0,0,27.9377557744492,0,32.0043570630716,130.314555286965,0,0,6.07488100890743,0,0,0,0,0,0,0,0,413.638512675392,0,0,0,413.638512675392,0,0,413.638512675392
2025-02-01,2025,"Q1","2024/25","Q3","February",0,0.424629352402733,0,0,0,1.41094825920146,0,1.1785509917915,6.7848336954378,0,0,4.59459166416209,0,0,0,0,0,0,0,0,21.474874434081,0,0,0,21.474874434081,0,0,21.474874434081
2025-03-01,2025,"Q1","2024/25","Q3","March",0,3.33579350814887,0,0,0,16.5109456105061,0,74.3803784298621,196.666256581707,0,0,82.2612912089197,0,0,0,0,0,0,0,0,393.937880580296,0,0,0,393.937880580296,0,0,393.937880580296
2025-04-01,2025,"Q2","2024/25","Q4","April",0,0,0,0,0,1.56837191971599,0,51.0867676472672,98.2504836948804,0,0,24.8174868371136,0,0,0,0,0,0,0,0,202.929216313017,0,0,0,202.929216313017,0,0,202.929216313017
2025-05-01,2025,"Q2","2024/25","Q4","May",0,0,0,0,0,178.258558687525,0,39.6030912386734,483.858846849836,0,0,47.5109841655362,0,0,0,0,0,0,0,0,757.506418804583,0,0,0,757.506418804583,0,0,757.506418804583
2025-06-01,2025,"Q2","2024/25","Q4","June",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.803863289824,0,0,0,372.803863289824,0,0,372.803863289824
2025-07-01,2025,"Q3","2025/26","Q1","July",5.41534019775759,3.0246932578106,0,0,0,40.3330457048864,170.334535849253,24.5529079195032,42.7658591161045,0,0,29.6850644979747,0,0,0,0,0,0,0,0,328.913461104318,0,0,0,328.913461104318,0,0,328.913461104318
2025-08-01,2025,"Q3","2025/26","Q1","August",2.4210018038273,0,0,0,0,23.4611777359714,0,78.1330000979758,74.5982534676997,0,0,6.01654944910737,0,0,0,0,0,0,0,0,184.629982554582,0,0,0,184.629982554582,0,0,184.629982554582
2025-09-01,2025,"Q3","2025/26","Q1","September",54.997055760261,0,0,0,0,74.4584975520007,5.7244777729353,47.9042236325449,165.429682918696,0,0,14.8201384803502,0,0,0,0,0,0,0,0,363.334076116788,0,0,0,363.334076116788,0,0,363.334076116788
2025-10-01,2025,"Q4","2025/26","Q2","October",10.2996087517878,0,0,0,0,80.0445259348099,0,12.0063825080038,55.9238516722592,0,98.2162746998255,28.0082398315501,0,0,0,0,0,0,0,0,299.948257974386,0,0,0,299.948257974386,0,0,299.948257974386
2025-11-01,2025,"Q4","2025/26","Q2","November",22.3086279691077,0,0,0,0,10.5217228033031,0,15.437183024713,63.5406883902036,0,31.1947043871545,54.2985223034924,0,0,0,0,0,0,0,0,197.301448877974,0,0,0,197.301448877974,0,0,197.301448877974
2025-12-01,2025,"Q4","2025/26","Q2","December",22.2902469506202,0,0,0,0,105.967474856264,45.9492080994857,60.8831100259907,91.1996449111772,0,15.6986897992034,86.5817560763076,0,0,0,0,0,0,0,0,428.570130719049,0,0,0,428.570130719049,0,0,428.570130719049
2026-01-01,2026,"Q1","2025/26","Q3","January",5.71971266516145,0,0,0,0,20.6516990429729,0,7.65431196735353,183.885682062519,0,12.5882242342949,41.9005854979005,0,0,0,0,0,0,0,0,272.400215470203,0,0,0,272.400215470203,0,0,272.400215470203
2026-02-01,2026,"Q1","2025/26","Q3","February",18.754397584971,0,0,0,0,35.4647566776237,24.4423698912141,7.3640788641613,12.5179619363782,0,0.417054639244969,2.79009297848549,0,0,0,0,0,0,0,0,101.750712572079,0,0,0,101.750712572079,0,0,101.750712572079
