date,AGG,ALU,BRICK,CEM,CIPI_ALL,CIPI_BLDG,CIPI_CIVIL,CIPI_MAT,CLAY,DIESEL,IRON,IRONSTEEL,LABOUR,LIME,MURRAM,NAILS,PAINT,PIPES,SAND,STEEL,TILES,TIMBER,activity_indicator,central_bank_rate,cpi,exchange_rate,lending_rate,ppi_manufacturing,private_credit
2018-10-01,110.65814110874615,,95.36352027413486,94.95939816066428,105.95420307466588,,,107.07806639677065,100.22793724198334,136.41157650389056,107.53111400436472,,102.1393308384258,94.96095503103935,,,108.10304328472789,100.68868483876427,114.45649234667593,121.18221508816103,100.50326963283942,100.81221267793792,131.1060268,10.0,106.428095054428,3777.97772727273,20.3713441887711,105.70868831415538,13.8798050008377
2018-11-01,110.65814110874615,,95.36352027413486,94.50488084088278,105.73825086094166,,,106.90479594514119,100.22793724198334,136.83614819046133,107.22050688569324,,102.14923051903722,94.50643025939354,,,108.06163289539681,100.68868483876427,114.45649234667593,118.9823665391672,100.50326963283942,100.81221267793792,130.8689898,10.0,106.417292551442,3739.57772727273,20.5096932845887,105.23211890956692,14.0995360693288
2018-12-01,110.65814110874615,,95.36352027413486,95.7529768460641,106.03400614593,,,107.27499172782949,100.22793724198334,138.2153948489591,107.63124421535763,,102.20214485137014,95.75454672725401,,,108.5870698039168,100.68868483876427,114.45649234667593,119.35687217055295,100.50326963283942,100.81221267793792,131.4105435,10.0,106.253701033593,3714.12678362573,20.1477551090464,105.58383274612464,14.2236507000663
2019-01-01,110.65814110874615,,95.36352027413486,94.29993078836755,106.0569260143026,,,107.30734659686333,109.47452869374746,133.44701075289066,106.07775750274443,,102.15803879079206,94.30147684669838,,,107.2433304365895,100.68868483876427,114.45649234667593,119.28424471302549,110.9557596662589,100.81221267793792,131.9419543,10.0,106.361643811883,3702.43409090909,21.3984700795888,105.4132536185468,14.0697659825823
2019-02-01,111.14075791482608,,95.14997885822646,94.1828793669464,106.10783326921157,,,107.41814085552056,109.68587275647556,133.70812240738394,106.23787625406204,,102.24931132539693,94.30147684669838,,,107.59854065520227,100.2357351296038,114.77483407902699,119.44070649891687,111.77556758469804,99.61687955862116,132.1132856,10.0,106.192107742702,3672.894,21.1052143002769,105.18100943601908,14.1349565214484
2019-03-01,111.27598805173265,,95.2178659657473,94.62221841196526,106.12154624249028,,,107.43741501741715,110.10283471286598,133.0287920492138,106.29645969140174,,102.22389539993749,94.83408791691637,,,107.01726587581913,99.83023658465567,114.35788185480652,119.60167983323882,113.51349799307715,99.81687274336568,135.2803728,10.0,107.028433651355,3706.1915,19.6053445259492,105.42783912921168,14.5358315637738
2019-04-01,111.20041159437275,,95.35058400378541,94.2837979411403,106.62224919268027,,,108.05666220228225,111.13559482838016,133.45727281074056,106.22850721051203,,102.22203163201567,95.13820393328191,,,107.2455427620214,99.83062017848113,114.65649387537815,119.98443179541734,112.22734248923578,101.9788228498333,135.0274234,10.0,107.385175096515,3736.97575,19.7906989423451,105.8325084204937,14.759921454982
2019-05-01,111.30314260091264,,95.36822447887285,93.9065892873892,106.85182270694015,,,108.31439018246398,111.62410246691503,133.24909154787693,105.9834014433339,,102.55064158792916,93.86463600891534,,,107.35209072878024,100.06868501426788,114.76842345252719,119.84536687119832,116.63370429888369,103.62845826485538,134.9159024,10.0,107.72187492799,3765.62933080808,19.6312875341174,105.93897338064794,14.9152788909739
2019-06-01,112.01949310009073,,95.50559502752147,93.4669734390831,106.93370403205607,,,108.4683496427058,112.4522414158815,133.65977245306559,107.84937792426788,,102.61591196227783,93.76581676533013,,,107.4063298614857,99.77991577451333,117.11474131466207,119.14833834452583,116.63370429888369,103.69272607258883,134.787514,10.0,107.323374868198,3728.98830246914,19.0216093138992,105.5943714986798,15.0921988265046
2019-07-01,112.10223382335865,,95.62203808164892,92.90331273876386,106.92998645636688,,,108.46795906529539,112.98339539058313,133.59403347045654,107.37632733346152,,102.49520893985932,94.76672946942864,,,108.11321102610314,99.4080348158593,117.70404996851285,119.97374480255226,117.97035789318763,103.05370387610844,135.6651407,10.0,107.2697805818,3696.48695652174,21.4359983055731,105.54889631132684,15.2262591243972
2019-08-01,112.27425220387846,,95.80900757335255,92.76399645051875,107.06709380125349,,,108.66259152568115,112.78199976556132,133.27866346890758,107.31381411463457,,102.33378091108277,94.76672946942864,,,108.36499012047062,99.84453796593588,118.27593563940631,120.12616644534705,121.67769659961543,103.73039160493097,136.1618173,10.0,107.790993770313,3693.73386363636,20.227302712304,105.75002007836724,15.3573771987977
2019-09-01,113.48274431389339,,95.6969000650391,92.86691365173189,107.52634365059814,,,109.0970994012437,117.93079734583047,132.02153507621685,108.37266159578603,,103.64913396586348,96.73944398941104,,,108.51593512264034,100.58801938986215,118.71759027144677,120.67917107991227,122.23388278818177,105.51120731261607,136.9937341,10.0,108.45873515799,3675.49642857143,19.823623988352,105.92098423198266,15.3629381847365
2019-10-01,114.62682037868046,,95.6969000650391,92.4547334075367,107.64224369018592,,,109.24111895134685,118.42314962833781,131.5832941804848,107.91556822764161,,103.65357205193715,97.75779076720377,,,108.36143002933102,100.60383763323252,119.81506665149548,121.35257377858514,123.67549937403602,107.63700757786218,137.3921658,9.0,108.525600441137,3695.83636363636,19.8048609403963,105.81524751408868,15.4986782863277
2019-11-01,114.69367110265937,,95.79631967493425,92.43978921862293,107.30307384625064,,,108.81854162402807,118.42314962833781,131.58554849215696,106.88807784830931,,103.65357205193715,98.65450044383643,,,107.9967504582489,100.60383763323252,120.06943597661954,122.27318299485535,124.17537146711243,109.7390515017287,137.3426289,9.0,108.514460027521,3697.44285714286,18.3397265329228,106.31373819321462,15.6394439347934
2019-12-01,114.64752915627089,,96.0419145171424,92.38190682330955,108.2147373464215,,,109.94977383595982,120.21839701863777,129.87805575765597,107.28599894193508,,103.70726676151949,101.39382696206,,,108.93316637963714,100.61630021764053,122.39701060134436,125.03769069451923,124.97486255082626,112.3765882768535,137.5984205,9.0,108.772075087227,3676.60441666667,18.8344591980902,106.91374759333476,15.9279329627316
2020-01-01,115.92429035716846,,96.38461945405626,,,,,106.93169639347852,120.46979186639932,129.86998659011624,106.2813745533695,,103.46951040009708,97.42079169252114,100.4,,,97.4263759369288,,124.80227543540549,124.7943854319003,101.35124375428421,139.4732177,9.0,109.121110252864,3680.77116161616,19.8834273260785,107.68925070164056,15.7946754977727
2020-02-01,115.57116342154231,,96.42857770148962,,,,,106.7650062977755,121.19852921715803,130.2246630383294,106.49390034531963,,104.29265686310501,97.42079169252114,104.3,,,97.43524216725406,,125.43777315083697,124.7943854319003,107.0701227122062,140.1134165,9.0,109.340005814073,3676.8465,19.12,107.545555448379,15.7355143091059
2020-03-01,116.00449923137027,,96.44016537070351,,,,,113.18257498234127,121.58495829849285,129.47134580609043,108.05340545003725,,105.11580332611294,100.13374839403036,104.6,,,97.54234697809588,,127.1000806839025,124.7943854319003,103.89296773558287,137.9245476,9.0,109.207644847706,3772.9075,17.78,108.4930426010824,15.9406361976612
2020-04-01,116.58362929423015,,96.49598603579982,,,,,110.51553345109315,122.78912865963363,128.4125844796702,108.18891645607312,,107.50292806883593,97.42079169252115,107.1,,,97.78786830751305,,127.69286997559928,125.11318918526199,101.98667474960888,135.4262878,8.0,110.187033479222,3785.74630555556,17.73,108.563405490518,16.2307097697094
2020-05-01,116.8380618320715,,96.5812769808642,,,,,113.34926507804425,124.3588432787565,125.93029968815422,111.0646273072058,,105.85663514282007,97.42079169252115,102.8,,,97.8328791130895,,128.44784690025088,125.11318918526199,106.01107105333176,133.9053651,8.0,110.581067430562,3791.46,18.84,108.35386611547185,16.3163716806885
2020-06-01,116.17470703106133,,96.8296852312016,,,,,107.93183696769655,124.7134698952353,126.28515996313344,112.31183676001443,,105.28043261871453,100.13374839403038,106.9,,,97.71640279066608,,128.3700693638202,125.11318918526199,107.91736403930577,138.7840457,7.0,110.94713759482,3737.9445,19.2971441954946,108.90744186377027,16.9818131979102
2020-07-01,116.20517086194432,,97.90276616185308,92.08513804759005,108.53053947206477,,,110.14357254492954,126.44864054309777,127.33492609936496,113.65322167767333,,104.88391586562868,100.91983159159388,,,110.07786065284837,96.06357954185562,123.08906117369831,128.6225528897018,125.5059543585911,103.9901949994331,143.2988539,7.0,110.743067771127,3703.53704545455,20.9292024479297,108.85876369502606,16.996574400882
2020-08-01,116.53620001432624,,98.15470198477071,92.64530838341086,109.23764272885141,,,111.01250055366448,127.46911555195425,128.06652640444432,113.97659989466175,,105.02398764417384,100.91983159159388,,,109.90218692908336,96.06357954185562,123.08906117369831,128.71588846514896,130.9408980383633,104.47601759908719,143.4812411,7.0,110.996475967466,3677.52758454106,19.8382721634667,109.1111898722621,16.9713743223835
2020-09-01,116.71951039506668,,98.5244039357338,93.33078596957375,109.70155495526711,,,111.55109914288862,126.75661478569288,127.12240930093708,114.46927980632441,,105.48505400723258,100.5972341923678,,,109.70988778556509,96.11167437399186,123.30948448966504,129.720912556104,132.4194735454156,105.08153685975788,145.2121964,7.0,111.335733064231,3695.08727272727,19.9062974975883,108.91564663055578,17.2214664911589
2020-10-01,116.72417194514429,,98.5244039357338,93.40616867705552,109.95139239233455,,,111.86099455318876,126.75661478569288,127.56936034378988,114.46927980632441,,105.50109110126556,100.5972341923678,,,109.95166374269448,96.11167437399186,123.30948448966504,129.58778675768235,132.4194735454156,105.08153685975788,144.6374753,7.0,111.812952282232,3719.91692857143,19.2995093421278,109.08054736024776,17.3186042083637
2020-11-01,116.71951039506666,,98.5244039357338,93.0417236248383,109.8727964344693,,,111.75426737832616,126.75661478569288,126.39563795955524,116.01544489477476,,105.60330520970442,100.5972341923678,,,109.01142565478109,96.11167437399186,123.37392917949757,129.59676486756274,132.4194735454156,105.08153685975788,145.6255139,7.0,111.238641344863,3710.67738095238,19.6383111146535,108.96852676077216,17.4603958602501
2020-12-01,116.49841251118994,,98.5244039357338,92.8531051035798,109.81576805143949,,,111.68093351768833,126.75661478569288,126.31258273215919,114.49361566853844,,105.6297929770455,100.5972341923678,,,109.45003871478804,97.70086449958453,123.46981981848138,129.78875530587788,132.4194735454156,105.08153685975788,148.3613273,7.0,111.44244143792,3666.54318181818,17.1101860472377,109.6892287024918,17.845398002375
2021-01-01,118.54987105999851,,99.87391425644084,91.62567168049662,109.91563659768474,,,111.69342605118503,127.5913511695412,123.25575109857446,113.62673990581526,,106.5741030602868,100.73861469049669,,,109.9567407653436,98.88158950046154,125.46736410736447,130.70527648390825,133.43976508771672,107.2401431876058,146.6604166,7.0,111.309497323677,3691.563657289,17.3963201483861,110.73494057237043,17.9115229097398
2021-02-01,119.18722795615783,,99.864088341252,91.90176845047823,110.18915418950482,,,112.02983420254105,127.5705164636225,123.71020194410433,114.19069803229037,,106.6069759426932,101.45032581158256,,,109.95345818724114,99.54647158718882,125.06588279037068,131.90556302814,133.43976508771672,106.55044702965729,146.9605121,7.0,111.845584959454,3667.31578947368,19.8615200132269,111.10053464220054,17.8969202541125
2021-03-01,119.65328933108258,,99.63172295801088,91.71502988532781,110.45091706133897,,,112.32715122803486,127.27684632793705,124.54257805221404,116.46475193067421,,106.94157962617369,101.04512146199933,,,109.6977920664496,99.54647158718882,124.68368789826391,131.75972214847636,134.10290799864768,107.43368316339979,148.4613888,7.0,112.171486842886,3662.86954545455,18.76,111.885727754716,17.9850511930386
2021-04-01,119.69559502948941,,99.58724861022388,92.03328292159206,110.72069101858467,,,112.64723305233906,127.3699439611317,125.5376684276032,115.86750399830905,,107.04351595473854,101.04512146199933,,,111.01273776777569,99.48604343253156,124.72398831738555,132.29727430542175,135.6397633618595,107.50685501528483,149.874862,7.0,112.494243459467,3623.302,18.1,112.06710020430046,17.8294544806131
2021-05-01,119.69559502948941,,99.58724861022388,92.19999119830494,111.15203913606966,,,113.17614758650802,127.3699439611317,125.89736393662132,114.29453727352157,,107.14231713525389,101.04512146199933,,,111.70884392571222,99.99162223030774,124.66827587160209,132.3751383758479,134.83417450494034,107.50685501528483,149.9292426,7.0,112.667743532306,3552.78657894737,19.55,112.05693045603954,17.7921736401406
2021-06-01,119.69559502948941,,99.41936354759973,92.37166925977253,111.26314017253472,,,113.26954320612991,127.39913839209063,126.1634991552877,112.31635362907848,,107.44431944337057,101.3079464703275,,,112.29576519595587,99.81244645163426,124.47228530308705,131.90431764218434,134.83417450494034,107.30297368470568,149.4716641,6.5,113.143084454636,3540.35210526316,17.0,112.00441886950442,18.1878623404886
2021-07-01,122.43698155975598,,99.42429348417122,92.07516488424295,112.30735417716565,,,114.47165046438434,128.62802894754356,134.8743599459021,112.13610186458875,,108.1161038311216,100.07378758219262,,,112.43299447136131,103.67950370416749,122.8190545235958,132.65897570096476,139.76777850387552,107.5058448027951,148.1133413,6.5,113.100481372442,3552.30571428571,16.276291253495,112.7252819493108,18.415818306576
2021-08-01,122.09790253990984,,99.54169731973285,92.14520907346908,112.53178878157408,,,114.72817021095958,128.7070405326399,135.8405978217988,112.60808865602309,,108.16564514937447,101.10469019631078,,,112.88042249110148,103.67950370416749,123.75624017022949,132.31491282005007,139.76777850387552,107.97699862826937,149.0039251,6.5,113.063791815992,3537.03681818182,18.29,113.23370987499538,18.4137379162818
2021-09-01,122.22990629249763,,99.53904208929742,92.99071131507887,112.84090631038727,,,115.07972136856561,128.70073093281664,136.37369400978963,112.71482018429282,,108.36120200390292,101.25329380314648,,,114.06396616985599,104.06519183388976,123.72199626676503,132.8492119033167,139.76777850387552,108.48953782764308,147.6792649,6.5,113.735208855778,3530.51772727273,19.0474008665586,112.99649349480556,18.4459510154603
2021-10-01,120.57864004763178,,99.67599337175139,93.17643179999673,112.95652263983128,,,115.19399395253231,128.9737575004611,135.55309358799715,113.02372163229519,,107.89710386313828,101.25329380314648,,,114.22799597747529,103.72046760167285,123.16226044468021,132.3023518979137,142.9256921763809,108.52308612430284,150.0784139,6.5,113.92818841152,3579.94238095238,19.6552944030961,114.06907019792531,18.5860680517527
2021-11-01,121.07880695576331,,99.99333988369845,93.43804758751732,114.12592193539413,,,116.62775178026723,129.9323395099015,140.91778195919576,117.86976086274005,,108.19914226928856,102.77541805462579,,,115.05594623101653,104.95075690530078,124.79451767360912,133.1902760166986,150.10622154712905,108.65652404363993,151.4399522,6.5,114.133734692231,3551.52279545455,19.8703336625883,115.32379344455636,18.7336005176683
2021-12-01,121.23433135317204,,100.36500595626354,93.5997938717011,114.30252187555017,,,116.78570925053161,130.40554765221546,141.46349624758514,118.89603872866115,,108.33018087843718,103.82022007149102,,,114.12867728838106,104.95075690530078,125.28709729187061,133.85692444068636,150.10622154712905,108.65652404363993,151.9276882,6.5,114.652084433748,3554.99173913044,18.6034951497352,115.60738721087584,18.9240935359506
2022-01-01,121.82814749044225,106.1,100.25056906693789,97.78393079256732,114.45171338306999,126.1,138.3,117.64207352725042,129.0501363002191,146.84164030770674,118.41748904032849,133.2,108.58961180581693,104.31651892756871,,101.7,116.4403123586619,105.81299588177968,134.51946274791982,134.5778554726452,150.78102398708552,107.95011299734584,152.358053,6.5,114.298722109595,3528.8335,19.3983031503427,116.3540833628826,18.9363421803931
2022-02-01,123.90619410817665,107.0,100.49776662637255,102.43195620243823,115.01092370904591,127.6,137.4,117.90748219489036,129.46047059688118,148.34532809734657,118.76534843769379,130.0,108.58961180581693,104.31651892756871,,101.7,121.62824706771117,104.26916987609881,131.21583818312055,134.60206883536438,148.19114173986446,107.5492470654695,153.128283,6.5,115.418594061213,3514.50684210526,18.8365783640463,116.63312311699184,19.1627877522499
2022-03-01,125.02244759405181,108.1,102.1607194175273,101.02877872021305,121.62824589976087,132.5,143.0,120.59229246854098,131.92247637685355,155.12234596656737,119.26669453003848,129.3,109.10974850464736,105.77744069932898,,106.2,120.72241719787718,105.14708346162772,140.19756746866855,140.24357979919174,149.36155496702924,108.65024458432637,152.1912763,6.5,116.376709926536,3589.83790513834,19.3501256323033,117.84580455107854,19.0836512385273
2022-04-01,129.3414240586656,107.2,102.67557687156382,99.45020405270972,124.70390269262839,130.4,140.7,124.09484658692361,133.35864641517077,168.35956769794507,123.21516626322295,127.9,110.1335199464123,106.40167516189214,,109.5,116.27561601869206,105.14708346162772,137.61661077741914,146.3410346822544,151.13863603274572,112.86716075882337,152.3740956,6.5,117.977526891427,3541.45611111111,18.8408377284236,120.03443345052683,19.1138868174181
2022-05-01,130.152215310161,108.4,103.11627040497312,102.69505198035544,121.53504417876489,129.6,138.5,125.23752997678277,133.76898071183285,172.8976101249392,123.41098864751577,131.2,110.1672499632804,106.89669365259229,,109.4,116.11091967872225,105.14708979954,134.31298621261985,147.59448254362866,151.13863603274572,112.87200694867232,152.6772506,6.5,119.724455405425,3633.06809523809,18.3201709512936,120.53319892313608,19.5257535059467
2022-06-01,130.4081485213364,106.0,105.01754989634378,97.60853360728916,120.1370183638251,131.6,139.9,126.64302212351876,132.64056139601217,182.88730205859554,122.25250863046973,135.8,110.16802649296733,107.77941642914399,,109.9,116.52266052864681,105.14709613743204,137.92632558036905,150.10203198683976,153.10034591789403,113.00111872525675,154.4616286,7.5,120.882509174531,3747.38075,16.3293799369815,121.89682102525292,19.8087133591588
2022-07-01,130.8008145746427,,105.35229176592809,106.06276422360398,123.41452241482085,,,127.74777898452072,132.02524934859363,192.05664279170452,123.69318819014539,,110.35524586163477,108.19611276220702,,,120.01018772157381,105.1471208587474,140.163676942275,150.38345641973308,153.26685401139088,113.89385187141664,152.4225501,8.5,122.036278890615,3791.47285714286,15.5313039825407,122.29045080777682,20.0412161256606
2022-08-01,131.6753315531503,,105.35468881867573,105.06749385841582,123.80715940646155,,,128.2145455224001,131.74449457622737,196.79247576274244,122.92732239057979,,110.35524621510926,109.6351850824744,,,120.38386917743928,105.14714558004616,140.29590648258628,150.4808905982238,151.85168618113684,113.89616204976066,154.2593964,9.0,123.243530729046,3832.38434782609,17.2864483883482,122.51143378493391,20.1159145204316
2022-09-01,129.6947034344121,,106.48456181616311,105.49586094142897,124.0237928044376,,,128.36546050186644,132.88804398103397,195.8111547385287,122.78671923422571,,110.99232232163538,109.6351850824744,,,121.33957413436683,105.1464250991563,145.5056376917485,150.90494639690831,153.26685401139088,114.79773805995676,153.019589,9.0,125.102026103297,3825.59181818182,18.2353549472688,123.65336571607966,19.6150366873096
2022-10-01,135.53870381049433,,108.87113608149419,105.00437594399993,123.70570602836278,,,127.91544951524861,136.62700310417222,191.88425508192748,117.98938720990232,,111.61587180126827,111.99478853207897,,,119.85929266154926,109.14788920751242,142.3599581595633,154.1988308830222,155.54403925513043,115.7192632832381,154.0744545,10.0,126.13083369409,3822.04571428571,18.4165387517413,123.28681708526912,19.8273617603426
2022-11-01,135.75349803601773,,108.87984111961046,104.48103700744018,123.51607311592115,,,127.67284077066144,136.57096653487312,189.82410119982103,119.416697660716,,111.6895063174587,111.99478853207897,,,120.70764511975229,109.14788920751242,142.43069300691866,153.3342524253078,155.54403925513043,116.39451681813294,153.3980084,10.0,126.213655635556,3760.22818181818,18.9784083347439,123.23853700108084,19.8863617998627
2022-12-01,135.7082299541467,,109.40389855920223,108.14496378581066,124.49310480043707,,,128.54819816734417,139.6006724631996,187.97926568126275,121.55103263977446,,113.35895985375286,116.48038887116007,,,122.18296478056054,110.18529825186647,143.83077200818408,160.31075469452412,153.71515966285023,116.87208873308353,154.2516079,10.0,126.383988856518,3690.8580952381,18.9064470461976,123.1764863705002,20.1555659061799
2023-01-01,136.8701376968617,,108.56371505872977,108.20618429376661,124.99504059900212,,,128.93370833766954,139.53788697809068,182.33095422135997,123.298809809733,,117.03547382942442,115.41139979324606,,,120.8386919949768,109.99074920163707,143.63670402856903,159.2843204769343,153.71515966285023,116.87208873308353,156.1478568,10.0,126.191607285481,3693.61047619048,18.5400974430027,123.36134040122604,20.1441137457914
2023-02-01,137.62923480122828,,108.26599234033353,110.10097074592329,125.27693016683824,,,129.23323894105718,139.71857643065619,181.62002255323188,121.86291853733871,,117.78136111516068,115.41139979324606,,,123.87037654354947,109.86733427789396,145.28283192689014,157.85291713486555,153.71515966285023,116.68102522044184,156.3719427,10.0,126.043093004958,3685.71578947368,20.2362343638096,123.2778578240249,20.1085414885156
2023-03-01,138.36114461805704,,107.67427135741498,109.57847722283454,125.28740580611242,,,129.20023458319295,142.40924728444318,179.60235278620468,121.80114675999535,,118.57204821426346,116.36968055481107,,,122.67934943328096,110.23217055681728,145.31023584038516,156.34586559559503,155.76357945424016,117.37676351410619,158.6435286,10.0,126.866797438668,3744.515,18.7584902721643,123.29418615217068,20.4015909552312
2023-04-01,138.40646174007824,,107.45297512874507,108.60980895870169,125.67240217577373,,,129.57597382445243,142.41566826261072,177.7959666725737,120.2574238414821,,119.77883327733389,115.8344632154649,,,124.0084358279073,109.15696789648106,145.51173879900017,156.49681433419764,158.9523259766994,117.37676351410619,159.3297833,10.0,127.467110879844,3745.81941176471,19.2651590800361,123.7206448999166,20.469720950874
2023-05-01,138.15038260544975,,107.4421119030949,109.12144879876689,125.60226631068066,,,129.49534894967888,142.40346250837197,176.74355794315773,121.66915228581836,,119.77883327733389,115.8344632154649,,,123.84365446810317,109.15696789648106,145.42042005457887,156.39670806570822,158.9523259766994,117.89563894537366,161.8355554,10.0,127.128406444657,3729.55454545454,20.1394089070404,123.5009923740074,20.5304832425939
2023-06-01,138.78787455044161,,107.41290145542543,108.43767757121371,125.39043311484933,,,129.1728078808653,142.3372185434551,175.63834161116273,120.92411784534357,,120.3750617820463,115.8344632154649,,,124.07792854667404,107.33621166544259,142.93139905133498,155.1958163219113,158.9523259766994,117.95691811003442,161.5178276,10.0,126.794205613896,3707.788,18.4082123018226,122.96303083257226,20.4073202695962
2023-07-01,141.34937246741436,,106.75259020596481,108.21970611757777,125.39081959753268,,,128.96431530294603,144.46264617385063,173.83160196377895,121.06293006324753,,120.65820998587371,113.22442783314688,,,125.1672483947878,106.61611401032302,142.82327631714801,154.31411367281459,158.9523259766994,117.6423193542188,162.0677678,10.0,126.760687808034,3661.22952380952,17.9498651177107,122.8800252786956,20.5354012786881
